GrLivArea,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition,Longitude,Latitude,distFromCenter,cluster
1194,20,RL,8760,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,6,1959,1959,BrkFace,220.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1194.0,TA,Y,SBrkr,1194,0,1,3,TA,0,Attchd,312.0,Y,120,4,2010,2010.333333,51.33333333,Normal,-93.618404,42.043143,1.402982766545257,7
943,20,RL,8398,IR1,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1967,1967,BrkFace,323.0,TA,Gd,CBlock,TA,TA,No,LwQ,114.0,BLQ,529.0,943.0,TA,Y,SBrkr,943,0,1,2,TA,0,Detchd,528.0,Y,132,6,2007,2007.5,40.5,Normal,-93.619352,42.044735,1.5103705441426603,7
1588,50,RL,17120,Reg,Lvl,Inside,ClearCr,1Fam,1.5Fin,4,4,1959,1959,None,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,TA,Y,SBrkr,1120,468,2,4,TA,1,Detchd,680.0,N,59,7,2008,2008.583333,49.58333333,Normal,-93.619334,42.044735,1.5103987859062782,7
1836,20,RL,9100,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2004,2005,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1860.0,Ex,Y,SBrkr,1836,0,2,3,Gd,1,Attchd,484.0,Y,153,10,2006,2006.833333,1.833333333,Normal,-93.619022,42.044736,1.5110473895556333,7
2112,60,RL,11075,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,5,1969,1969,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500.0,LwQ,276.0,952.0,TA,Y,SBrkr,1092,1020,2,4,TA,2,Attchd,576.0,Y,280,6,2008,2008.5,39.5,Normal,-93.617693,42.044895,1.5263532359207832,7
1196,30,RM,4800,Reg,Lvl,Inside,IDOTRR,1Fam,1Story,4,7,1916,1990,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197.0,Unf,0.0,1196.0,Ex,Y,FuseA,1196,0,1,2,TA,0,Detchd,440.0,Y,0,7,2007,2007.583333,17.58333333,Normal,-93.617553,42.043984,1.4643815165501293,7
1037,20,RL,10751,IR1,Lvl,CulDSac,Sawyer,1Fam,1Story,5,5,1974,1974,BrkFace,44.0,TA,TA,CBlock,Fa,TA,Gd,ALQ,787.0,Unf,0.0,1037.0,TA,Y,SBrkr,1037,0,1,2,TA,0,Attchd,431.0,Y,183,8,2007,2007.666667,33.66666667,Normal,-93.617521,42.043932,1.460965264352319,7
767,120,RH,4058,Reg,Lvl,Inside,NAmes,TwnhsE,SFoyer,7,5,1998,1998,BrkFace,182.0,TA,TA,PConc,Gd,TA,Av,GLQ,584.0,LwQ,139.0,723.0,Ex,Y,SBrkr,767,0,1,1,TA,0,Attchd,367.0,Y,160,6,2007,2007.5,9.5,Normal,-93.617499,42.043897,1.4586696718422896,7
1483,20,RL,20062,IR1,Low,Inside,ClearCr,1Fam,1Story,7,7,1977,2001,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,1420.0,Gd,Y,SBrkr,1483,0,1,1,TA,2,Attchd,690.0,Y,496,4,2010,2010.333333,9.333333333,Normal,-93.617117,42.042908,1.3928749121384807,7
1164,190,RL,10880,Reg,Lvl,Inside,Edwards,2fmCon,1Story,5,5,1950,1950,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1040.0,Unf,0.0,1164.0,TA,N,SBrkr,1164,0,1,3,TA,0,Detchd,240.0,Y,48,8,2008,2008.666667,58.66666667,Normal,-93.6177041,42.0430839,1.4018031102599418,7
1873,60,RL,10820,IR2,Lvl,CulDSac,CollgCr,1Fam,2Story,7,5,1999,1999,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,342.0,Unf,0.0,988.0,Ex,Y,SBrkr,988,885,2,3,Gd,1,Attchd,597.0,Y,325,3,2007,2007.25,8.25,Normal,-93.618634,42.043988,1.4604597414702571,7
1032,160,RM,1733,Reg,Lvl,Inside,Blueste,Twnhs,2Story,6,6,1980,1980,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,516.0,TA,Y,SBrkr,516,516,1,2,TA,1,Detchd,452.0,Y,279,5,2009,2009.416667,29.41666667,Normal,-93.61864,42.044125,1.4698829214179763,7
1089,20,RL,7440,Reg,Lvl,Inside,Edwards,1Fam,1Story,5,6,1954,1954,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,173.0,Unf,0.0,1089.0,TA,Y,SBrkr,1089,0,1,3,TA,1,Detchd,252.0,P,328,9,2009,2009.75,55.75,Normal,-93.618626,42.044847,1.5196777611381556,7
2715,60,RL,8963,IR1,Lvl,Inside,NWAmes,1Fam,2Story,8,9,1976,1996,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,575.0,ALQ,80.0,1142.0,Ex,Y,SBrkr,1175,1540,3,4,Gd,2,BuiltIn,831.0,Y,204,7,2008,2008.583333,12.58333333,Normal,-93.618625,42.04498,1.5288463780144432,7
1229,20,RL,17140,Reg,Lvl,Inside,Edwards,1Fam,1Story,4,6,1956,1956,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059.0,Unf,0.0,1134.0,Ex,Y,FuseA,1229,0,1,3,TA,0,Attchd,284.0,Y,0,4,2009,2009.333333,53.33333333,Normal,-93.616582,42.043969,1.4689102735177058,7
1121,20,RM,8546,Reg,Lvl,Corner,Edwards,1Fam,1Story,4,5,2003,2004,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1121.0,Ex,Y,SBrkr,1121,0,2,2,TA,0,Attchd,440.0,Y,196,3,2010,2010.25,6.25,Normal,-93.617544,42.044791,1.5198819898658347,7
784,45,RH,9000,Reg,Lvl,Corner,SawyerW,1Fam,1.5Unf,6,3,1928,1950,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,784.0,TA,N,FuseA,784,0,1,2,TA,0,Detchd,360.0,N,91,10,2009,2009.833333,59.83333333,Normal,-93.617543,42.044853,1.5241480125909832,7
1902,20,RL,17500,Reg,Lvl,Inside,Crawfor,1Fam,1Story,7,8,1959,2002,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406.0,Unf,0.0,1902.0,TA,Y,SBrkr,1902,0,2,3,Ex,2,Attchd,567.0,Y,369,5,2010,2010.416667,8.416666667,Normal,-93.61488,42.043991,1.4841639221380885,7
1385,50,RL,8520,Reg,Lvl,Corner,NAmes,1Fam,1.5Fin,5,4,1952,1952,None,0.0,TA,Fa,CBlock,TA,TA,No,Rec,507.0,Unf,0.0,910.0,Fa,Y,SBrkr,910,475,2,4,TA,0,Detchd,720.0,Y,0,6,2010,2010.5,58.5,Normal,-93.615281,42.043946,1.4774107007551243,7
1008,20,RL,12778,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,6,1952,2003,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,658.0,Unf,0.0,1008.0,Ex,Y,FuseA,1008,0,1,2,TA,0,Attchd,280.0,Y,154,1,2006,2006.083333,3.083333333,Normal,-93.616434,42.044083,1.4777033060487619,7
1682,120,RL,6264,IR1,Lvl,Corner,StoneBr,1Fam,1Story,8,5,1997,1997,None,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,656.0,Unf,0.0,1664.0,Ex,Y,SBrkr,1682,0,1,1,Gd,1,Attchd,528.0,Y,0,7,2008,2008.583333,11.58333333,Normal,-93.6168658,42.0423095,1.353447796019314,7
1251,20,RL,8800,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,6,1964,1964,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,BLQ,553.0,Unf,0.0,1251.0,TA,Y,SBrkr,1251,0,1,3,TA,2,Attchd,461.0,Y,116,3,2006,2006.25,42.25,Normal,-93.614751,42.045473,1.5859502741927798,7
1572,60,RL,10364,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1995,1996,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,806.0,Gd,Y,SBrkr,806,766,2,3,TA,1,BuiltIn,373.0,Y,40,5,2007,2007.416667,11.41666667,Normal,-93.614059,42.044914,1.5548889383576108,7
2452,60,RL,16226,IR3,Lvl,Inside,CollgCr,1Fam,2Story,8,5,1998,1999,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281.0,Unf,0.0,1028.0,Ex,Y,SBrkr,1210,1242,2,4,Gd,1,BuiltIn,683.0,Y,258,5,2007,2007.416667,8.416666667,Normal,-93.613301,42.044176,1.5137852250848236,7
1040,30,RM,7200,Reg,Lvl,Corner,IDOTRR,1Fam,1Story,6,7,1925,1992,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1040.0,Gd,Y,SBrkr,1040,0,1,2,TA,0,Detchd,320.0,Y,132,7,2008,2008.583333,16.58333333,Normal,-93.61513,42.044883,1.5424548023792943,7
1786,60,RL,9337,IR1,Lvl,Inside,CollgCr,1Fam,2Story,6,5,1997,1997,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,648.0,Unf,0.0,824.0,Ex,Y,SBrkr,905,881,2,3,Gd,0,Attchd,684.0,Y,162,5,2007,2007.416667,10.41666667,Normal,-93.612886,42.044975,1.5724294241916763,7
2402,20,RL,15431,Reg,Lvl,Inside,NridgHt,1Fam,1Story,10,5,2008,2008,Stone,200.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1767.0,ALQ,539.0,3094.0,Ex,Y,SBrkr,2402,0,2,2,Ex,2,Attchd,672.0,Y,242,4,2009,2009.333333,1.333333333,Normal,-93.613046,42.044218,1.51974394177867,7
1145,120,RL,3203,Reg,Lvl,Inside,Blmngtn,TwnhsE,1Story,7,5,2006,2006,BrkFace,14.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1145.0,Ex,Y,SBrkr,1145,0,2,2,Gd,0,Attchd,437.0,Y,216,1,2010,2010.083333,4.083333333,Normal,-93.613222,42.044304,1.5233299935721965,7
1909,60,RL,8726,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2002,2002,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,872.0,Ex,Y,SBrkr,872,1037,2,4,Gd,0,BuiltIn,529.0,Y,108,9,2006,2006.75,4.75,Normal,-93.611697,42.045669,1.6343397712954129,7
2521,160,RM,3964,Reg,Lvl,Inside,MeadowV,TwnhsE,2Story,6,4,1973,1973,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,837.0,Unf,0.0,942.0,Gd,Y,SBrkr,1291,1230,2,5,TA,1,Attchd,576.0,Y,748,6,2006,2006.5,33.5,Normal,-93.612566,42.044254,1.5283461827728377,7
599,30,RL,5400,Reg,Lvl,Inside,OldTown,1Fam,1Story,2,5,1940,1950,None,0.0,Fa,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,416.0,Gd,N,FuseA,599,0,1,2,Gd,0,,0.0,N,81,6,2009,2009.5,59.5,Normal,-93.612347,42.043952,1.5112083458690104,7
1548,160,RL,2308,Reg,Lvl,FR2,NPkVill,TwnhsE,2Story,6,5,1976,1976,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,306.0,Unf,0.0,804.0,TA,Y,SBrkr,804,744,2,3,TA,1,Detchd,440.0,Y,108,9,2009,2009.75,33.75,Normal,-93.614856,42.042187,1.3622696998815405,7
1498,60,RL,13031,IR2,Lvl,Corner,Gilbert,1Fam,2Story,6,5,1995,1996,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592.0,Unf,0.0,691.0,Gd,Y,SBrkr,691,807,2,3,TA,1,Attchd,409.0,Y,359,7,2006,2006.583333,10.58333333,Normal,-93.615882,42.042105,1.3469447125466412,7
2264,70,RM,7755,Reg,Lvl,Inside,OldTown,1Fam,2Story,6,8,1918,1995,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1100.0,Ex,Y,FuseA,1100,1164,2,4,TA,0,Detchd,408.0,Y,152,5,2007,2007.416667,12.41666667,Normal,-93.61588,42.042233,1.3556736493403254,7
858,20,RL,7207,IR1,Lvl,Inside,BrkSide,1Fam,1Story,5,7,1958,2008,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,696.0,Unf,0.0,858.0,Gd,Y,SBrkr,858,0,1,2,TA,0,,0.0,Y,117,2,2010,2010.166667,2.166666667,Normal,-93.614241,42.0435919,1.4636844483050846,7
1889,60,RL,8658,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2000,2000,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,732.0,Unf,0.0,982.0,Ex,Y,SBrkr,1008,881,2,3,TA,1,Attchd,431.0,Y,0,4,2006,2006.333333,6.333333333,Normal,-93.613296,42.043626,1.4769852305474576,7
1488,20,RL,21579,IR1,Lvl,CulDSac,Crawfor,1Fam,1Story,6,6,1968,1968,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,813.0,Unf,0.0,1488.0,Ex,Y,SBrkr,1488,0,2,3,TA,2,Attchd,552.0,Y,216,9,2007,2007.75,39.75,Normal,-93.613077,42.0438199,1.4927155384187432,7
1694,20,RL,10084,Reg,Lvl,Inside,Somerst,1Fam,1Story,8,5,2004,2005,Stone,186.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1369.0,Unf,0.0,1686.0,Ex,Y,SBrkr,1694,0,2,3,Gd,1,Attchd,636.0,Y,312,8,2007,2007.666667,2.666666667,Normal,-93.613457,42.043233,1.4486637741533468,7
2283,60,RL,11792,IR1,Lvl,Inside,Gilbert,1Fam,2Story,8,5,2003,2003,BrkFace,188.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,850.0,Unf,0.0,1008.0,Ex,Y,SBrkr,1008,1275,2,4,Gd,1,BuiltIn,632.0,Y,166,8,2009,2009.666667,6.666666667,Normal,-93.614251,42.0427,1.4034580320205328,7
1494,20,RL,9236,IR1,Lvl,Inside,CollgCr,1Fam,1Story,6,5,1997,1997,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1200.0,Unf,0.0,1479.0,Ex,Y,SBrkr,1494,0,2,3,Gd,0,Attchd,576.0,Y,195,7,2006,2006.583333,9.583333333,Normal,-93.613983,42.0426969,1.4063410180865457,7
865,40,RL,10042,Reg,Bnk,Corner,Edwards,1Fam,1.5Fin,6,8,1920,1995,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,144.0,ALQ,278.0,660.0,TA,Y,SBrkr,740,125,1,2,TA,1,Detchd,216.0,Y,84,8,2007,2007.666667,12.66666667,Normal,-93.612462,42.042905,1.4400797128675404,7
1340,20,RL,9060,Reg,Lvl,Inside,Edwards,1Fam,1Story,5,6,1957,2006,BrkFace,98.0,TA,TA,PConc,,,,,0.0,,0.0,0.0,Ex,Y,SBrkr,1340,0,1,3,TA,1,Attchd,252.0,Y,296,6,2007,2007.5,1.5,Normal,-93.612394,42.042023,1.3827240494907183,7
1464,60,RL,8814,Reg,Lvl,Inside,NAmes,1Fam,2Story,5,6,1968,1968,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,732.0,Unf,0.0,732.0,Ex,Y,SBrkr,732,732,1,4,TA,0,Attchd,470.0,Y,40,6,2008,2008.5,40.5,Normal,-93.613383,42.042304,1.3874831161252141,7
1971,60,RL,9675,Reg,Lvl,Inside,Somerst,1Fam,2Story,7,5,2005,2005,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,341.0,Unf,0.0,1113.0,Ex,Y,SBrkr,1113,858,2,3,Gd,1,Attchd,689.0,Y,48,2,2009,2009.166667,4.166666667,Normal,-93.613624,42.042308,1.3846501675499685,7
1481,60,RL,8125,Reg,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1994,1995,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,702.0,Gd,Y,SBrkr,702,779,2,3,TA,1,Attchd,343.0,Y,36,3,2009,2009.25,14.25,Normal,-93.610875,42.042728,1.4533388559325102,7
1374,50,RL,9260,IR1,HLS,Inside,Crawfor,1Fam,1.5Fin,5,4,1938,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884.0,TA,Y,FuseF,932,442,1,3,TA,0,Detchd,225.0,Y,164,3,2008,2008.25,58.25,Normal,-93.612301,42.04302,1.4500173106319867,7
1425,20,RL,10175,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,1964,1964,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490.0,Unf,0.0,1425.0,Gd,Y,SBrkr,1425,0,2,3,TA,1,Attchd,576.0,Y,407,7,2008,2008.583333,44.58333333,Normal,-93.6192677,42.0418697,1.3128740688537535,7
848,120,RM,4435,Reg,Lvl,Inside,CollgCr,TwnhsE,1Story,6,5,2003,2003,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,Unf,0.0,848.0,Ex,Y,SBrkr,848,0,1,1,Gd,0,Attchd,420.0,Y,140,5,2009,2009.416667,6.416666667,Normal,-93.618319,42.041821,1.312283582382776,7
2329,60,RL,11839,Reg,Lvl,Inside,SawyerW,1Fam,2Story,7,5,1990,1990,BrkFace,99.0,TA,TA,PConc,Gd,TA,No,GLQ,1085.0,Unf,0.0,1475.0,Ex,Y,SBrkr,1532,797,2,4,Gd,1,Attchd,514.0,Y,313,5,2008,2008.416667,18.41666667,Normal,-93.617242,42.041243,1.2780029853851278,7
1266,160,RL,8012,Reg,Lvl,Inside,SawyerW,TwnhsE,2Story,6,5,1980,1980,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,630.0,Ex,Y,SBrkr,630,636,1,2,TA,2,Attchd,283.0,Y,340,7,2007,2007.583333,27.58333333,Normal,-93.617238,42.040479,1.2257006389543392,7
1370,120,RL,6442,IR1,Lvl,Inside,NridgHt,TwnhsE,1Story,8,5,2006,2006,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1370.0,Ex,Y,SBrkr,1370,0,2,2,Gd,1,Attchd,484.0,Y,169,10,2007,2007.833333,1.833333333,Normal,-93.618481,42.040745,1.2376063145644947,7
912,20,RL,10150,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1958,1958,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,456.0,Unf,0.0,912.0,Ex,Y,FuseA,912,0,1,2,TA,0,Attchd,275.0,Y,0,7,2007,2007.583333,49.58333333,Normal,-93.61848,42.040773,1.2395374221405677,7
1694,60,FV,8314,IR1,Lvl,Corner,Somerst,1Fam,2Story,7,5,1997,1998,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,569.0,Ex,Y,SBrkr,854,840,2,3,Gd,1,BuiltIn,434.0,Y,492,11,2006,2006.916667,8.916666667,Normal,-93.618478,42.040857,1.2453270406132573,7
1074,20,RL,7450,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1956,1956,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,438.0,LwQ,206.0,894.0,Gd,Y,SBrkr,1074,0,1,2,Gd,1,Detchd,396.0,Y,72,1,2007,2007.083333,51.08333333,Normal,-93.615622,42.040451,1.2370259298799509,7
1655,60,RL,10000,IR1,Lvl,Corner,Gilbert,1Fam,2Story,6,5,1993,1994,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,763.0,Gd,Y,SBrkr,763,892,2,3,TA,1,Attchd,440.0,Y,241,4,2010,2010.333333,16.33333333,Normal,-93.615622,42.040396,1.2333007964423106,7
1792,60,RL,12435,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2001,2001,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361.0,Unf,0.0,963.0,Ex,Y,SBrkr,963,829,2,3,Gd,1,Attchd,564.0,Y,341,5,2008,2008.416667,7.416666667,Normal,-93.6165473,42.0404571,1.229188567278986,7
1779,60,RL,13426,IR1,Lvl,Corner,CollgCr,1Fam,2Story,7,5,1999,2000,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,894.0,Unf,0.0,951.0,Ex,Y,SBrkr,951,828,2,3,Gd,1,Attchd,586.0,Y,315,9,2006,2006.75,6.75,Normal,-93.617084,42.040301,1.214547704786586,7
1426,60,RL,7950,IR1,Bnk,Corner,Edwards,1Fam,2Story,6,6,1977,1977,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535.0,Unf,0.0,690.0,TA,Y,SBrkr,698,728,1,3,TA,0,Attchd,440.0,Y,252,7,2009,2009.583333,32.58333333,Normal,-93.617086,42.040391,1.220690226272988,7
2772,60,RL,14257,Reg,Lvl,Inside,NridgHt,1Fam,2Story,9,5,2007,2007,Stone,726.0,Ex,TA,PConc,Ex,TA,No,GLQ,1360.0,Unf,0.0,1776.0,Ex,Y,SBrkr,1794,978,3,4,Ex,3,BuiltIn,754.0,Y,199,6,2009,2009.5,2.5,Normal,-93.617092,42.04137,1.2876522651041458,7
1556,60,RL,11700,Reg,Lvl,Inside,NWAmes,1Fam,2Story,6,6,1968,1968,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,298.0,Unf,0.0,727.0,Ex,Y,SBrkr,829,727,1,4,TA,0,Attchd,441.0,Y,0,5,2009,2009.416667,41.41666667,Normal,-93.6194043,42.0404436,1.2142555017448524,7
2794,60,RL,15138,IR1,Lvl,Inside,NoRidge,1Fam,2Story,8,5,1995,1996,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,689.0,Unf,0.0,1462.0,Ex,Y,SBrkr,1490,1304,2,4,Ex,1,Attchd,810.0,Y,348,7,2009,2009.583333,13.58333333,Normal,-93.618593,42.040252,1.2032546791576015,7
1285,80,RL,9620,Reg,Lvl,Inside,Mitchel,1Fam,SLvl,6,7,1977,1977,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,679.0,Unf,0.0,1243.0,TA,Y,SBrkr,1285,0,2,3,Gd,1,Attchd,473.0,Y,401,5,2010,2010.416667,33.41666667,Normal,-93.618549,42.039674,1.1636313175233177,7
869,30,RL,5900,IR1,Bnk,Inside,BrkSide,1Fam,1Story,4,7,1923,1958,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,440.0,TA,Y,FuseA,869,0,1,2,Fa,0,,0.0,Y,0,8,2006,2006.666667,48.66666667,Normal,-93.6190376,42.0385265,1.082945751874621,7
1499,50,RM,9000,Reg,Lvl,Corner,OldTown,1Fam,1.5Fin,5,6,1946,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,445.0,Unf,0.0,904.0,Ex,Y,FuseA,904,595,1,3,TA,1,Detchd,869.0,Y,20,6,2008,2008.5,58.5,Normal,-93.617225,42.039447,1.1551655975527506,7
1928,190,RH,7082,Reg,Lvl,Inside,SWISU,2fmCon,2Story,5,8,1916,1995,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,686.0,Gd,Y,SBrkr,948,980,2,5,TA,0,,0.0,N,228,7,2006,2006.583333,11.58333333,Normal,-93.617219,42.038356,1.0806398233124126,7
2340,70,RL,9042,Reg,Lvl,Inside,Crawfor,1Fam,2Story,7,9,1941,2006,None,0.0,Ex,Gd,Stone,TA,Gd,No,GLQ,275.0,Unf,0.0,1152.0,Ex,Y,SBrkr,1188,1152,2,4,Gd,2,Attchd,252.0,Y,60,5,2010,2010.416667,4.416666667,Normal,-93.618428,42.03981,1.1734695378416249,7
2365,20,RL,17597,Reg,Bnk,Inside,Crawfor,1Fam,1Story,7,9,1971,2009,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,803.0,ALQ,419.0,1803.0,TA,Y,SBrkr,2365,0,2,3,Ex,2,Attchd,551.0,Y,344,7,2009,2009.583333,0.583333333,Normal,-93.617069,42.038357,1.0818446197477996,7
1568,20,FV,7180,IR1,Lvl,Inside,Somerst,1Fam,1Story,8,5,2001,2002,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1568.0,Ex,Y,SBrkr,1568,0,2,3,Gd,1,Attchd,564.0,Y,266,9,2006,2006.75,4.75,Normal,-93.617075,42.039369,1.1508972774097757,7
1531,20,RL,10872,IR1,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2006,2006,Stone,122.0,Gd,TA,PConc,Ex,Gd,Av,GLQ,1037.0,Unf,0.0,1504.0,Ex,Y,SBrkr,1531,0,2,2,Ex,1,Attchd,700.0,Y,236,2,2009,2009.166667,3.166666667,Normal,-93.612414,42.039482,1.2157260020936016,1
960,30,RM,6978,Reg,Bnk,Inside,OldTown,1Fam,1Story,5,7,1926,1980,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,850.0,TA,Y,SBrkr,960,0,1,2,TA,0,Detchd,576.0,Y,116,4,2007,2007.333333,27.33333333,Normal,-93.612464,42.039387,1.2086873567643532,1
1392,20,RL,11900,IR1,Lvl,Corner,NAmes,1Fam,1Story,6,5,1957,1957,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040.0,Unf,0.0,1392.0,TA,Y,FuseA,1392,0,1,3,TA,2,Attchd,458.0,Y,192,6,2008,2008.5,51.5,Normal,-93.612401,42.03846,1.1496423615892937,1
1138,80,RL,10482,Reg,Lvl,Inside,NAmes,1Fam,SLvl,6,8,1958,1958,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507.0,Unf,0.0,588.0,Ex,Y,SBrkr,1138,0,1,3,TA,0,Attchd,264.0,Y,224,6,2007,2007.5,49.5,Normal,-93.6124,42.038398,1.1456542999518577,1
1855,50,RL,9525,Reg,Lvl,Inside,Edwards,1Fam,1.5Fin,6,4,1954,1972,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,444.0,Unf,0.0,994.0,Gd,Y,SBrkr,1216,639,2,4,TA,0,Attchd,325.0,Y,182,10,2006,2006.833333,34.83333333,Normal,-93.61245,42.03837,1.142941094948005,1
2232,60,RL,11692,IR1,Lvl,Inside,NoRidge,1Fam,2Story,8,5,1993,1994,BrkFace,372.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,1173.0,Ex,Y,SBrkr,1215,1017,2,3,Gd,1,Attchd,623.0,Y,338,10,2009,2009.833333,15.83333333,Normal,-93.613491,42.038602,1.1405196286117627,1
1362,20,RL,9450,IR1,Lvl,Corner,NAmes,1Fam,1Story,4,5,1957,1957,BrkFace,160.0,TA,TA,CBlock,TA,TA,No,BLQ,775.0,Unf,0.0,1040.0,TA,Y,SBrkr,1362,0,1,3,TA,1,Attchd,768.0,Y,84,5,2009,2009.416667,52.41666667,Normal,-93.6136767,42.0383475,1.1208858571996818,1
