"","PID","GrLivArea","SalePrice","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","Prop_Addr","Longitude","Latitude",".group"
"1152",535304170,1040,136000,20,"RL",68,7942,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",85,"ALQ",955,0,1040,"GasA","TA","Y","FuseF",1040,0,0,0,1,1,0,3,1,"TA",6,"Typ",0,"","Attchd",1953,"Fin",1,293,"TA","TA","Y",0,0,0,0,0,0,"","MnPrv","",0,6,2007,"WD ","Normal","1712 WILSON AVE",-93.618428,42.03981,1152
"1153",535305120,1575,155000,20,"RL",75,10170,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1951,1951,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",522,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,216,216,"GasA","TA","Y","SBrkr",1575,0,0,0,0,1,1,2,1,"Gd",5,"Typ",1,"Gd","Attchd",1951,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,"","","",0,6,2006,"WD ","Normal","1604 CLARK AVE",-93.617069,42.038357,1153
"1154",535305180,1008,134500,20,"RL",66,8923,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1953,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",643,"Unf",0,365,1008,"GasA","Gd","Y","SBrkr",1008,0,0,1,0,1,0,2,1,"Gd",6,"Typ",0,"","Attchd",1953,"Unf",1,240,"TA","TA","Y",0,18,0,0,0,0,"","","",0,5,2007,"WD ","Normal","1706 CLARK AVE",-93.617075,42.039369,1154
"1155",535325090,925,127000,20,"RL",71,8540,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1956,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",114,"ALQ",691,120,925,"GasA","TA","Y","SBrkr",925,0,0,1,0,1,0,3,1,"Gd",5,"Typ",0,"","Detchd",1956,"Unf",1,252,"TA","TA","Y",152,0,0,0,0,0,"","","",0,6,2007,"WD ","Normal","1719 DOUGLAS AVE",-93.612414,42.039482,1155
"1156",535325130,1145,127000,80,"RL",55,7700,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,7,1956,1956,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",271,"Unf",0,30,301,"GasA","Ex","Y","FuseA",1145,0,0,0,0,1,0,3,1,"TA",6,"Min2",0,"","Detchd",1993,"Unf",2,684,"TA","TA","Y",0,0,0,0,0,0,"","GdWo","",0,9,2006,"WD ","Normal","209 17TH ST",-93.612464,42.039387,1156
"1157",535325280,1360,130000,80,"RL",60,7134,"Pave","","Reg","Bnk","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","SLvl",5,5,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",384,"Unf",0,0,384,"GasA","TA","Y","SBrkr",1360,0,0,0,0,1,0,3,1,"TA",6,"Min1",1,"TA","Detchd",1962,"Unf",2,572,"TA","TA","Y",0,50,0,0,0,0,"","MnPrv","",0,2,2007,"WD ","Normal","1617 DOUGLAS AVE",-93.612401,42.03846,1157
"1158",535325290,1005,115000,20,"RL",60,10434,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1955,1955,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1005,1005,"GasA","TA","Y","SBrkr",1005,0,0,0,0,1,0,2,1,"Fa",5,"Typ",1,"TA","Detchd",1977,"Unf",2,672,"Fa","Fa","Y",0,0,0,0,0,0,"","","",0,11,2009,"WD ","Normal","1611 DOUGLAS AVE",-93.6124,42.038398,1158
"1159",535325320,1540,115000,50,"RL",55,7150,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",4,4,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","Rec",150,"Unf",0,1040,1190,"GasA","Gd","Y","SBrkr",1040,500,0,1,0,1,0,4,1,"Fa",7,"Typ",0,"","Detchd",2002,"Unf",1,352,"TA","TA","Y",0,0,0,0,0,0,"","","",0,8,2007,"WD ","Normal","211 16TH ST",-93.61245,42.03837,1159
"1160",535325340,1005,133500,20,"RL",65,11050,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",488,"Unf",0,517,1005,"GasA","Ex","Y","SBrkr",1005,0,0,0,0,1,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1956,"Unf",1,319,"TA","TA","Y",0,0,0,0,288,0,"","","",0,7,2006,"WD ","Normal","221 16TH ST",-93.613491,42.038602,1160
"1161",535325350,1056,125000,20,"RL",80,13600,"Pave","","Reg","Bnk","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1955,1955,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",144,"BLQ",912,0,1056,"GasA","Gd","Y","SBrkr",1056,0,0,1,0,1,1,3,1,"TA",6,"Typ",0,"","Attchd",1955,"Fin",1,300,"TA","TA","Y",0,0,0,0,0,0,"","MnPrv","Shed",650,11,2006,"WD ","Normal","225 16TH ST",-93.6136767,42.0383475,1161
"1162",535325400,985,105000,30,"RL",65,7898,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1920,1994,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,576,576,"GasA","Gd","Y","SBrkr",985,0,0,0,1,1,0,2,1,"TA",4,"Typ",0,"","Detchd",1989,"Unf",2,676,"TA","TA","N",0,0,0,0,0,0,"","","",0,4,2010,"WD ","Normal","1606 BURNETT AVE",-93.615475,42.038443,1162
"1163",535325450,884,142000,20,"RL",85,15428,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1951,1991,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",741,"Unf",0,143,884,"GasA","Ex","Y","SBrkr",884,0,0,1,0,1,0,2,1,"TA",4,"Typ",0,"","Attchd",1951,"Fin",1,270,"TA","TA","Y",0,0,0,0,195,0,"","","",0,6,2006,"WD ","Normal","1626 BURNETT AVE",-93.615474,42.038836,1163
"1164",535325460,2039,167000,30,"RL",118,21299,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,5,1941,1963,"Hip","WdShake","BrkFace","BrkFace","None",0,"Gd","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,929,929,"GasA","Ex","Y","SBrkr",2039,0,0,1,0,1,1,3,1,"TA",7,"Min1",3,"Gd","2Types",1941,"Unf",3,791,"TA","TA","Y",0,0,90,0,0,0,"","","",0,12,2006,"COD","Abnorml","1704 BURNETT AVE",-93.61547,42.040276,1164
"1165",535327140,827,107500,20,"RL",60,7200,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1955,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","Slab","","","","",0,"",0,0,0,"GasA","Ex","Y","SBrkr",827,0,0,0,0,1,0,2,1,"TA",5,"Mod",1,"Po","Detchd",1967,"Unf",1,392,"TA","TA","Y",0,0,0,0,0,0,"","","",0,4,2010,"WD ","Normal","117 16TH ST",-93.611642,42.038521,1165
"1166",535327160,925,116900,20,"RL",70,8400,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","BLQ",793,"Unf",0,130,923,"GasA","TA","Y","SBrkr",925,0,0,1,0,1,0,3,1,"TA",5,"Typ",2,"TA","Attchd",1955,"Unf",1,390,"TA","TA","Y",81,0,0,0,0,0,"","GdWo","",0,3,2007,"WD ","Normal","127 16TH ST",-93.612075,42.0384781,1166
"1167",535327200,928,132000,20,"RL",70,13300,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1956,2000,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Gd","TA","No","Rec",377,"Unf",0,551,928,"GasA","TA","Y","SBrkr",928,0,0,0,0,1,0,2,1,"TA",4,"Typ",0,"","Attchd",1956,"Unf",1,252,"TA","TA","Y",261,0,156,0,0,0,"","","",0,6,2007,"WD ","Normal","1624 DOUGLAS AVE",-93.612252,42.038545,1167
"1168",535327210,1384,159000,20,"RL",70,13300,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1956,2001,"Hip","CompShg","Wd Sdng","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",494,"Unf",0,521,1015,"GasA","Gd","Y","SBrkr",1384,0,0,1,0,1,0,2,1,"TA",6,"Min1",0,"","Attchd",2001,"Unf",2,896,"TA","TA","Y",75,0,0,323,0,0,"","","Shed",400,6,2006,"WD ","Normal","1704 DOUGLAS AVE",-93.612263,42.039351,1168
"1169",535327230,1764,100000,20,"RL",71,8838,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1957,1982,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","","","","",0,"",0,0,0,"GasA","Gd","Y","SBrkr",1764,0,0,0,0,2,1,4,1,"TA",7,"Maj2",1,"TA","Attchd",1957,"Fin",1,301,"TA","TA","Y",0,72,0,0,0,0,"","","",0,10,2008,"WD ","Normal","1714 DOUGLAS AVE",-93.612264,42.039445,1169
"1170",535350030,1086,144900,20,"RL",85,10200,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1954,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",104,"TA","TA","CBlock","TA","TA","No","ALQ",320,"BLQ",362,404,1086,"GasA","Gd","Y","SBrkr",1086,0,0,1,0,1,0,3,1,"TA",6,"Typ",0,"","Attchd",1989,"Unf",2,490,"TA","TA","Y",0,0,0,0,0,0,"","GdWo","",0,5,2010,"WD ","Normal","618 16TH ST",-93.618788,42.038249,1170
"1171",535350040,936,129000,20,"RL",74,5868,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1956,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",248,"Rec",240,448,936,"GasA","Ex","Y","SBrkr",936,0,0,1,0,1,0,2,1,"TA",4,"Typ",0,"","Attchd",1956,"Fin",1,308,"TA","TA","Y",0,0,80,0,160,0,"","","",0,5,2010,"WD ","Normal","614 16TH ST",-93.6192014,42.0381282,1171
"1172",535351050,1363,164900,20,"RL",75,14559,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1951,2000,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkCmn",70,"Gd","TA","CBlock","TA","TA","No","BLQ",650,"Rec",180,178,1008,"GasA","Ex","Y","SBrkr",1363,0,0,1,0,1,0,2,1,"TA",6,"Min1",2,"TA","CarPort",1951,"Unf",1,288,"TA","TA","Y",324,42,0,0,168,0,"","","Shed",2000,6,2009,"WD ","Normal","1509 CLARK AVE",-93.617207,42.037122,1172
"1173",535352080,1216,118500,50,"RL",80,8480,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",5,5,1947,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",442,"Unf",0,390,832,"GasA","TA","Y","SBrkr",832,384,0,0,0,1,0,2,1,"TA",6,"Typ",0,"","Detchd",1947,"Unf",1,336,"TA","TA","Y",158,0,102,0,0,0,"","","",0,10,2008,"COD","Abnorml","419 15TH ST",-93.6165173,42.0372039,1173
"1174",535352090,793,113000,30,"RL",80,8480,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","BLQ",700,"Unf",0,93,793,"GasA","TA","Y","SBrkr",793,0,0,1,0,1,0,2,1,"Fa",4,"Typ",0,"","Detchd",1945,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,"","","",0,8,2009,"WD ","Normal","425 15TH ST",-93.6167912,42.0372232,1174
"1175",535353040,1031,145500,20,"RL",60,7626,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1952,2005,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","TA","TA","No","GLQ",931,"Unf",0,100,1031,"GasA","Gd","Y","SBrkr",1031,0,0,1,0,1,0,2,1,"Gd",5,"Typ",0,"","Attchd",1952,"Unf",1,230,"TA","TA","Y",0,0,0,0,0,0,"","MnPrv","",0,3,2009,"WD ","Normal","1335 WILSON AVE",-93.618605,42.034918,1175
"1176",535353050,1647,153000,20,"RL",75,9532,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1953,1953,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",595,"Rec",354,156,1105,"GasA","Gd","Y","SBrkr",1647,0,0,1,0,1,0,3,1,"TA",6,"Min1",1,"Fa","Attchd",1953,"Fin",1,280,"TA","TA","Y",225,0,0,0,0,368,"TA","GdPrv","",0,2,2007,"WD ","Normal","1325 WILSON AVE",-93.618606,42.034789,1176
"1177",535353060,1210,102900,20,"RL",75,9533,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",140,"TA","TA","Slab","","","","",0,"",0,0,0,"GasA","TA","Y","FuseA",1210,0,0,0,0,1,1,2,1,"TA",7,"Typ",0,"","Attchd",1953,"Fin",1,616,"TA","TA","Y",208,0,100,0,0,0,"","MnPrv","",0,8,2009,"ConLD","Normal","1317 WILSON AVE",-93.618607,42.034686,1177
"1178",535353130,924,112500,20,"RL",NA,15783,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,5,1952,1952,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",292,"Unf",0,632,924,"GasA","TA","Y","SBrkr",924,0,0,0,0,1,0,2,1,"TA",6,"Typ",0,"","Detchd",1952,"Unf",1,420,"TA","TA","Y",0,324,0,0,0,0,"","MnPrv","Shed",400,6,2007,"WD ","Normal","625 13TH ST",-93.6197518,42.0347206,1178
"1179",535353160,1544,138000,50,"RL",60,14190,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",4,7,1890,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","Fa","TA","No","Unf",0,"Unf",0,925,925,"GasA","Gd","Y","SBrkr",1000,544,0,0,0,2,0,3,1,"TA",7,"Typ",0,"","",NA,"",0,0,"","","N",231,0,0,0,0,0,"","","",0,4,2007,"WD ","Normal","1320 GRAND AVE",-93.620343,42.034812,1179
"1180",535353180,2640,180000,190,"RL",94,22136,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","2fmCon","1.5Fin",5,5,1925,1975,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Fa","CBlock","TA","TA","Mn","GLQ",1018,"Unf",0,1153,2171,"GasA","TA","Y","SBrkr",1392,1248,0,2,0,2,1,5,1,"TA",10,"Maj1",1,"Gd","Attchd",1977,"RFn",3,1008,"TA","TA","N",631,48,148,0,0,0,"","","",0,7,2006,"WD ","Normal","1330 GRAND AVE",-93.620354,42.034934,1180
"1181",535353190,1458,97500,50,"RL",78,17503,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,5,1948,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,912,912,"GasA","TA","Y","SBrkr",912,546,0,0,1,1,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1948,"Unf",1,330,"TA","TA","Y",192,0,0,0,0,0,"","","",0,1,2010,"WD ","Abnorml","1404 GRAND AVE",-93.620341,42.035869,1181
"1182",535353240,1527,152500,60,"RL",78,11419,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","1Fam","2Story",7,7,1948,1999,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",699,"Unf",0,0,699,"GasA","Ex","Y","FuseA",801,726,0,1,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Attchd",1948,"Unf",2,410,"TA","TA","Y",0,0,134,0,0,0,"","GdWo","",0,12,2009,"WD ","Normal","1432 GRAND AVE",-93.620336,42.036223,1182
"1183",535354050,893,135000,45,"RL",60,9600,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Unf",5,7,1949,2003,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",220,"Unf",0,625,845,"GasA","TA","Y","SBrkr",893,0,0,0,1,1,0,2,1,"Gd",4,"Typ",0,"","Detchd",1985,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,"","","",0,5,2007,"WD ","Normal","1415 CLARK AVE",-93.617191,42.035932,1183
"1184",535354070,1200,129900,20,"RL",60,9600,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1950,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",390,"Unf",0,810,1200,"GasA","TA","Y","SBrkr",1200,0,0,0,0,1,0,3,1,"TA",6,"Typ",0,"","Attchd",1950,"Fin",1,246,"TA","TA","Y",126,0,0,0,0,0,"","GdWo","",0,8,2009,"WD ","Normal","1407 CLARK AVE",-93.61719,42.035829,1184
"1185",535354100,972,132000,20,"RL",50,8000,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1948,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",680,"Unf",0,292,972,"GasA","Ex","Y","SBrkr",972,0,0,1,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1948,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,"","","",0,5,2009,"WD ","Normal","1323 CLARK AVE",-93.617182,42.034746,1185
"1186",535354130,1312,127000,50,"RL",50,7500,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,6,1947,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,784,784,"GasA","Ex","Y","FuseA",900,412,0,0,0,1,1,3,1,"TA",6,"Typ",0,"","Detchd",1953,"Unf",2,649,"TA","TA","Y",0,28,0,0,0,0,"","","",0,10,2006,"WD ","Normal","1313 CLARK AVE",-93.617182,42.034617,1186
"1187",535354200,1824,146000,90,"RL",76,12436,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,5,1957,1957,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1824,1824,"GasA","Fa","Y","FuseA",1824,0,0,0,0,2,0,5,2,"TA",9,"Typ",0,"","Detchd",1958,"Unf",2,484,"TA","TA","Y",0,0,0,0,0,0,"","","",0,1,2008,"WD ","Normal","1318 WILSON AVE",-93.618457,42.03471,1187
"1188",535354260,1728,156000,50,"RL",NA,12099,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",5,6,1953,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","Fa","No","LwQ",198,"Unf",0,1018,1216,"GasA","Ex","Y","SBrkr",1216,0,512,1,0,1,0,3,1,"TA",7,"Typ",1,"Gd","Attchd",1953,"Unf",1,371,"TA","TA","Y",200,0,0,0,0,0,"","GdWo","",0,6,2007,"WD ","Normal","1424 WILSON AVE",-93.618445,42.036077,1188
"1189",535355100,1310,112000,50,"RL",50,7000,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin",6,6,1924,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","BrkTil","Fa","TA","No","LwQ",617,"Unf",0,0,617,"GasA","Gd","Y","SBrkr",865,445,0,0,0,2,0,2,1,"TA",6,"Min1",0,"","Attchd",1924,"Unf",1,398,"TA","TA","Y",0,0,126,0,0,0,"","","",0,5,2006,"COD","Normal","427 13TH ST",-93.6168701,42.0347269,1189
"1190",535375010,792,99900,20,"RL",53,5470,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,5,1958,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,792,792,"GasA","Gd","Y","FuseA",792,0,0,0,0,1,0,2,1,"TA",4,"Typ",0,"","Attchd",1958,"Unf",1,366,"Fa","TA","Y",0,90,0,0,0,0,"","","",0,8,2009,"WD ","Normal","316 16TH ST",-93.6146206,42.0380659,1190
"1191",535375040,713,99800,30,"RL",60,10410,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,8,1930,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","TA","TA","No","Unf",0,"Unf",0,713,713,"GasA","Ex","Y","SBrkr",713,0,0,0,0,1,0,2,1,"Gd",5,"Typ",0,"","Detchd",1936,"Unf",1,371,"Fa","Fa","N",0,75,161,0,0,0,"","","",0,10,2006,"WD ","Normal","1521 KELLOGG AVE",-93.6143498,42.0378602,1191
"1192",535375050,1656,135000,50,"RL",60,10410,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1916,1987,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Fa","TA","No","Unf",0,"Unf",0,660,660,"GasA","Ex","Y","SBrkr",808,704,144,0,0,2,1,3,1,"TA",8,"Min2",0,"","Detchd",1916,"Unf",1,180,"Fa","Fa","N",0,0,0,140,0,0,"","MnPrv","",0,8,2009,"WD ","Normal","1517 KELLOGG AVE",-93.6144209,42.037679,1192
"1193",535375130,1034,109000,50,"RL",60,10134,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,735,735,"GasA","Gd","Y","FuseA",735,299,0,0,0,1,0,2,1,"TA",5,"Typ",0,"","Detchd",1940,"Unf",1,240,"TA","TA","Y",0,39,0,0,0,0,"","","",0,7,2007,"WD ","Normal","1516 BURNETT AVE",-93.615485,42.03725,1193
"1194",535375140,869,89900,20,"RL",60,10122,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,6,1948,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Slab","","","","",0,"",0,0,0,"GasA","TA","N","SBrkr",869,0,0,0,0,1,0,1,1,"TA",3,"Typ",0,"","Detchd",1948,"Unf",1,390,"Fa","TA","N",0,0,66,0,0,0,"","GdPrv","",0,8,2008,"WD ","Normal","1520 BURNETT AVE",-93.615484,42.037302,1194
"1195",535375160,1159,114000,50,"RL",45,7506,"Pave","","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,8,1925,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","TA","TA","No","Unf",0,"Unf",0,747,747,"GasA","TA","Y","SBrkr",747,412,0,0,0,1,0,3,1,"TA",5,"Typ",0,"","Detchd",1932,"Unf",1,288,"Fa","TA","N",84,0,96,0,0,0,"","","",0,5,2008,"WD ","Normal","1532 BURNETT AVE",-93.615484,42.037459,1195
"1196",535376010,882,103200,45,"RL",55,5500,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Unf",4,6,1956,1956,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,882,882,"GasA","Ex","Y","SBrkr",882,0,0,0,0,1,0,1,1,"TA",4,"Typ",0,"","",NA,"",0,0,"","","Y",0,0,0,0,0,0,"","MnPrv","",0,4,2007,"WD ","Normal","218 16TH ST",-93.6133009,42.0380982,1196
"1197",535376060,1352,149000,60,"RL",60,10800,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,7,1939,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",0,676,676,"GasA","Ex","Y","SBrkr",676,676,0,0,1,2,0,4,1,"Gd",7,"Typ",0,"","Detchd",1939,"Unf",2,720,"TA","TA","Y",187,0,128,0,0,0,"","","",0,8,2009,"WD ","Normal","1511 DOUGLAS AVE",-93.61239,42.037144,1197
