,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition,Longitude,Latitude,nghbr_Blueste,nghbr_BrDale,nghbr_BrkSide,nghbr_ClearCr,nghbr_CollgCr,nghbr_Crawfor,nghbr_Edwards,nghbr_Gilbert,nghbr_Greens,nghbr_GrnHill,nghbr_IDOTRR,nghbr_Landmrk,nghbr_MeadowV,nghbr_Mitchel,nghbr_NAmes,nghbr_NPkVill,nghbr_NWAmes,nghbr_NoRidge,nghbr_NridgHt,nghbr_OldTown,nghbr_SWISU,nghbr_Sawyer,nghbr_SawyerW,nghbr_Somerst,nghbr_StoneBr,nghbr_Timber,nghbr_Veenker
1235,527145090,1280,180000,120,RL,5070,IR1,HLS,Inside,TwnhsE,1Story,8,5,1992,1992,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1280.0,Ex,Y,SBrkr,1280,0,2,2,Gd,0,Attchd,506.0,Y,226,8,2008,2008.666667,16.66666667,Normal,-93.607257,42.0385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1236,902427180,1382,110000,80,RM,11800,Reg,Lvl,Inside,1Fam,SLvl,4,7,1949,2002,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,Ex,Y,SBrkr,1382,0,2,1,TA,1,Attchd,384.0,Y,40,5,2007,2007.416667,5.416666667,Normal,-93.608196,42.038509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1237,903476030,1812,140000,190,RM,7630,Reg,Lvl,Inside,2fmCon,2Story,5,9,1900,1996,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,360.0,Gd,Y,SBrkr,1032,780,2,4,Gd,1,Detchd,672.0,N,384,5,2010,2010.416667,14.41666667,Normal,-93.608422,42.038497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1238,534400030,1128,155000,20,RL,8700,Reg,Lvl,Inside,1Fam,1Story,5,6,1963,1963,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,776.0,Unf,0.0,1120.0,Gd,Y,SBrkr,1128,0,2,3,TA,0,Attchd,525.0,Y,335,12,2008,2009.0,46.0,Normal,-93.608927,42.038349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1239,533213120,1549,172900,160,FV,2280,Reg,Lvl,Inside,Twnhs,2Story,6,5,1999,1999,Stone,216.0,TA,TA,PConc,Gd,TA,No,GLQ,550.0,Unf,0.0,744.0,Gd,Y,SBrkr,757,792,2,3,TA,0,Detchd,440.0,Y,32,4,2008,2008.333333,9.333333333,Normal,-93.609226,42.039047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1240,528290010,1490,184000,60,RL,15384,IR1,Lvl,Inside,1Fam,2Story,7,5,2004,2005,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724.0,Unf,0.0,788.0,Ex,Y,SBrkr,788,702,2,3,Gd,1,Attchd,388.0,Y,175,2,2008,2008.166667,3.166666667,Normal,-93.609073,42.038297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,907420060,1491,168675,60,RL,8333,Reg,Lvl,Inside,1Fam,2Story,7,5,2006,2006,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,Gd,Y,SBrkr,738,753,2,3,Gd,1,Attchd,484.0,Y,130,5,2007,2007.416667,1.416666667,Normal,-93.606905,42.041119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,907260010,2290,255900,60,RL,11250,Reg,Lvl,Corner,1Fam,2Story,8,5,2002,2002,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1128.0,Ex,Y,SBrkr,1149,1141,2,4,Gd,1,Attchd,779.0,Y,0,5,2008,2008.416667,6.416666667,Normal,-93.606508,42.041874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,906201200,2730,301000,60,RL,10380,IR1,Lvl,Inside,1Fam,2Story,7,5,1986,1987,BrkFace,172.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,28.0,ALQ,1474.0,1502.0,Ex,Y,SBrkr,1553,1177,2,4,Gd,1,Attchd,576.0,Y,297,8,2007,2007.666667,20.66666667,Normal,-93.605384,42.0416529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1244,906382020,1546,217000,20,RL,11750,IR1,Lvl,Inside,1Fam,1Story,7,5,2005,2006,BrkFace,204.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,20.0,Unf,0.0,1546.0,Ex,Y,SBrkr,1546,0,2,3,Gd,0,Attchd,796.0,Y,186,6,2007,2007.5,1.5,Normal,-93.605189,42.041173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,532376160,894,138500,20,RL,8450,Reg,Lvl,Inside,1Fam,1Story,5,8,1965,2009,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,553.0,BLQ,117.0,894.0,Ex,Y,SBrkr,894,0,1,3,TA,1,Detchd,336.0,Y,560,4,2010,2010.333333,1.333333333,Normal,-93.606573,42.040766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1246,910202070,1344,147000,70,RM,10690,Reg,Lvl,Inside,1Fam,2Story,5,7,1920,1997,None,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,456.0,Unf,0.0,672.0,Gd,Y,FuseA,672,672,1,3,TA,0,Detchd,468.0,Y,346,7,2009,2009.583333,12.58333333,Normal,-93.60674,42.040768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,528150120,2468,354000,60,RL,12099,IR1,Lvl,Inside,1Fam,2Story,8,5,2004,2004,BrkFace,388.0,Gd,TA,PConc,Ex,TA,Av,GLQ,970.0,Unf,0.0,1136.0,Ex,Y,SBrkr,1136,1332,2,4,Gd,1,BuiltIn,872.0,Y,338,6,2007,2007.5,3.5,Normal,-93.605388,42.038888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1248,902101050,1668,135000,50,RM,9600,Reg,Lvl,Inside,1Fam,1.5Fin,5,6,1948,1950,Stone,264.0,TA,TA,CBlock,TA,TA,No,Rec,276.0,Unf,0.0,1212.0,Gd,Y,FuseA,1226,442,1,3,TA,0,Detchd,240.0,Y,140,5,2006,2006.416667,56.41666667,Normal,-93.60552,42.038811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1249,909250070,1479,160000,70,RL,7000,Reg,Lvl,Inside,1Fam,2Story,7,8,1926,1997,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,424.0,Unf,0.0,624.0,Ex,Y,SBrkr,743,736,1,3,Gd,2,Detchd,312.0,Y,586,5,2006,2006.416667,9.416666667,Normal,-93.605727,42.03902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1250,535476240,1045,127000,20,RL,7936,Reg,Lvl,Inside,1Fam,1Story,6,6,1963,1963,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,826.0,Unf,0.0,1045.0,TA,Y,SBrkr,1045,0,1,3,TA,1,Attchd,264.0,Y,0,4,2009,2009.333333,46.33333333,Normal,-93.605659,42.038686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1251,528228405,1576,219990,120,RM,3940,Reg,Lvl,Inside,TwnhsE,1Story,7,5,2004,2004,BrkFace,24.0,Gd,TA,PConc,Gd,TA,No,GLQ,1087.0,Unf,0.0,1393.0,Ex,Y,SBrkr,1576,0,2,2,Gd,1,Attchd,668.0,Y,163,5,2008,2008.416667,4.416666667,Normal,-93.607174,42.039987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,905202230,1252,235000,20,RL,13500,Reg,Lvl,Inside,1Fam,1Story,6,7,1960,1975,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,429.0,ALQ,1080.0,1602.0,Gd,Y,SBrkr,1252,0,1,1,TA,1,Attchd,564.0,Y,409,3,2008,2008.25,33.25,Normal,-93.604106,42.039568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,527210060,1922,377426,20,RL,14157,IR1,HLS,Corner,1Fam,1Story,9,5,2005,2006,Stone,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249.0,Unf,0.0,1922.0,Ex,Y,SBrkr,1922,0,2,3,Gd,1,Attchd,676.0,Y,229,7,2007,2007.583333,1.583333333,Normal,-93.609059,42.037129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1254,528228460,1145,160200,120,RL,3182,Reg,Lvl,Inside,TwnhsE,1Story,7,5,2005,2006,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16.0,Unf,0.0,1145.0,Ex,Y,SBrkr,1145,0,2,2,Gd,1,Attchd,397.0,Y,116,9,2009,2009.75,3.75,Normal,-93.609054,42.036098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,528112020,1704,306000,20,RL,11478,Reg,Lvl,Inside,1Fam,1Story,8,5,2007,2008,Stone,200.0,Gd,TA,PConc,Ex,TA,No,GLQ,1218.0,Unf,0.0,1704.0,Ex,Y,SBrkr,1704,0,2,3,Gd,1,Attchd,772.0,Y,50,5,2010,2010.416667,2.416666667,Normal,-93.608977,42.035712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1256,528290180,1514,190000,60,RL,8433,IR1,Lvl,Inside,1Fam,2Story,6,5,2000,2000,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,683.0,Unf,0.0,794.0,Ex,Y,SBrkr,819,695,2,3,TA,1,Attchd,394.0,Y,72,6,2009,2009.5,9.5,Normal,-93.610503,42.035782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,907254050,1755,214000,60,RL,9468,IR2,Lvl,CulDSac,1Fam,2Story,6,5,1999,1999,BrkFace,148.0,TA,TA,PConc,Gd,TA,Mn,GLQ,639.0,Unf,0.0,840.0,Ex,Y,SBrkr,840,915,2,3,TA,1,Attchd,530.0,Y,249,8,2006,2006.666667,7.666666667,Normal,-93.610609,42.035733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,904100040,1211,134000,20,RL,8250,Reg,Lvl,Inside,1Fam,1Story,5,5,1968,1968,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,250.0,LwQ,492.0,952.0,Ex,Y,SBrkr,1211,0,1,3,TA,1,Attchd,322.0,Y,63,8,2008,2008.666667,40.66666667,Normal,-93.61061,42.035867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1259,534126060,1920,170000,80,RL,10192,IR1,Lvl,Inside,1Fam,SLvl,7,6,1968,1992,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,570.0,Gd,Y,SBrkr,1222,698,3,4,Gd,1,Attchd,487.0,Y,98,9,2006,2006.75,14.75,Normal,-93.610611,42.035921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1260,535402010,2544,190000,90,RL,9671,Reg,Lvl,Corner,Duplex,2Story,6,5,1969,1969,Stone,480.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1248.0,TA,Y,SBrkr,1248,1296,2,6,TA,0,Attchd,907.0,Y,0,8,2009,2009.666667,40.66666667,Normal,-93.610623,42.037329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1261,534403080,1265,179900,80,RL,9350,Reg,Lvl,Inside,1Fam,SLvl,5,8,1965,1999,None,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633.0,Unf,0.0,1219.0,Gd,Y,SBrkr,1265,0,2,3,Gd,1,Attchd,502.0,Y,188,10,2008,2008.833333,9.833333333,Normal,-93.608219,42.03807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1262,532351140,1902,112000,90,RM,8930,Reg,Lvl,Inside,Duplex,1.5Fin,6,5,1978,1978,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,TA,Y,SBrkr,1318,584,2,4,TA,0,Attchd,539.0,Y,0,4,2010,2010.333333,32.33333333,Normal,-93.607957,42.037203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1263,903426010,1344,140000,70,RM,5700,IR1,Lvl,Corner,1Fam,2Story,7,6,1929,1990,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,336.0,Unf,0.0,672.0,Gd,N,FuseA,672,672,1,3,Gd,1,Attchd,456.0,Y,70,9,2007,2007.75,17.75,Normal,-93.607963,42.035954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1264,531367050,2084,233000,60,RL,10142,IR1,Lvl,Inside,1Fam,2Story,7,5,2004,2004,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656.0,Unf,0.0,956.0,Ex,Y,SBrkr,956,1128,2,4,Gd,0,BuiltIn,618.0,Y,45,1,2010,2010.083333,6.083333333,Normal,-93.607963,42.035876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1265,533213130,1501,176500,160,FV,2280,Reg,Lvl,Inside,Twnhs,2Story,6,5,1999,1999,BrkFace,342.0,TA,TA,PConc,Gd,TA,No,GLQ,565.0,Unf,0.0,744.0,Gd,Y,SBrkr,757,744,2,3,TA,1,Detchd,440.0,Y,0,9,2007,2007.75,8.75,Normal,-93.608903,42.035841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1266,907185060,1682,200500,60,RL,8750,Reg,Lvl,Inside,1Fam,2Story,6,5,1998,1998,BrkFace,116.0,TA,TA,PConc,Gd,TA,No,GLQ,505.0,Unf,0.0,804.0,Ex,Y,SBrkr,804,878,2,3,Gd,0,Attchd,523.0,Y,77,6,2010,2010.5,12.5,Normal,-93.608903,42.035996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,905427010,2009,235000,70,RL,19950,Reg,Lvl,Corner,1Fam,2Story,6,7,1928,1950,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,672.0,Ex,Y,SBrkr,1337,672,2,4,TA,2,2Types,795.0,P,222,12,2006,2007.0,57.0,Normal,-93.608904,42.036099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,908102100,1214,140000,20,RL,9170,Reg,Lvl,Corner,1Fam,1Story,5,7,1965,1965,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,698.0,GLQ,96.0,1214.0,Ex,Y,SBrkr,1214,0,1,2,TA,0,Detchd,461.0,Y,184,4,2007,2007.333333,42.33333333,Normal,-93.608909,42.037104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,527145080,1280,191500,120,RL,5005,IR1,HLS,Inside,TwnhsE,1Story,8,5,1992,1992,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,263.0,Unf,0.0,1280.0,Ex,Y,SBrkr,1280,0,2,2,Gd,0,Attchd,506.0,Y,226,1,2010,2010.083333,18.08333333,Normal,-93.60891,42.037233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1270,534250300,1993,190000,60,RL,14803,IR1,Lvl,CulDSac,1Fam,2Story,6,5,1971,1971,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,Rec,416.0,Unf,0.0,825.0,Gd,Y,SBrkr,1097,896,2,4,TA,1,Attchd,495.0,Y,66,6,2006,2006.5,35.5,Normal,-93.606891,42.03602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1271,905301050,1824,302000,20,RL,115149,IR2,Low,CulDSac,1Fam,1Story,7,5,1971,2002,Stone,351.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219.0,Unf,0.0,1643.0,TA,Y,SBrkr,1824,0,2,2,Gd,2,Attchd,739.0,Y,428,6,2007,2007.5,5.5,Normal,-93.60688,42.035813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,534202180,1141,158000,80,RL,9600,Reg,Lvl,Inside,1Fam,SLvl,5,7,1967,1967,BrkFace,140.0,TA,TA,PConc,TA,TA,Av,ALQ,602.0,Rec,402.0,1141.0,Gd,Y,SBrkr,1141,0,1,3,TA,0,Attchd,568.0,Y,78,7,2006,2006.583333,39.58333333,Normal,-93.607814,42.03572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1273,531450170,1710,187000,60,RL,9291,IR1,Lvl,Corner,1Fam,2Story,6,5,1993,1993,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,426.0,Unf,0.0,832.0,Ex,Y,SBrkr,832,878,2,3,Gd,0,Attchd,506.0,Y,214,6,2008,2008.5,15.5,Normal,-93.605971,42.037162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1274,533212120,1223,149900,160,FV,2544,Reg,Lvl,Inside,Twnhs,2Story,7,5,2005,2005,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,Ex,Y,SBrkr,520,623,2,2,Gd,0,Detchd,480.0,Y,166,7,2006,2006.583333,1.583333333,Normal,-93.60597,42.037006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1275,902109120,1656,119164,50,RM,7628,Reg,Lvl,Inside,1Fam,1.5Fin,4,6,1940,1985,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,801.0,Gd,Y,FuseA,1095,561,2,2,TA,0,Detchd,440.0,Y,187,5,2008,2008.416667,23.41666667,Normal,-93.605969,42.03594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1276,535450310,1846,143000,50,RL,10496,Reg,Lvl,Inside,1Fam,1.5Fin,6,6,1949,1950,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196.0,Unf,0.0,1040.0,Ex,Y,SBrkr,1168,678,2,3,TA,1,Attchd,315.0,Y,0,1,2007,2007.083333,57.08333333,Normal,-93.605968,42.035862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1277,903201030,1143,138000,30,RL,7111,IR1,Bnk,Inside,1Fam,1Story,5,7,1928,1983,None,0.0,Gd,Gd,BrkTil,TA,TA,No,LwQ,406.0,BLQ,273.0,1008.0,TA,Y,SBrkr,1143,0,1,2,TA,1,Detchd,288.0,Y,265,7,2008,2008.583333,25.58333333,Normal,-93.605968,42.035706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,533236060,1586,170000,160,FV,2645,Reg,Lvl,Inside,Twnhs,2Story,8,5,1999,1999,BrkFace,466.0,Gd,TA,PConc,Gd,TA,No,GLQ,612.0,Unf,0.0,960.0,Ex,Y,SBrkr,962,624,2,3,Gd,0,Detchd,480.0,Y,169,12,2008,2009.0,10.0,Normal,-93.60674,42.036002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1279,908102130,1664,100000,90,RL,9825,Reg,Lvl,Inside,Duplex,1Story,5,5,1965,1965,None,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,TA,N,SBrkr,1664,0,2,4,TA,0,,0.0,Y,0,5,2010,2010.416667,45.41666667,Normal,-93.606743,42.036053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,905105070,1060,154000,20,RL,8246,IR1,Lvl,Inside,1Fam,1Story,5,8,1968,2001,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,188.0,ALQ,668.0,1060.0,Ex,Y,SBrkr,1060,0,1,3,Gd,1,Attchd,270.0,Y,496,5,2010,2010.416667,9.416666667,Normal,-93.606782,42.037084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1281,533241030,1950,239000,60,FV,7399,IR1,Lvl,Inside,1Fam,2Story,7,5,1997,1998,BrkFace,1600.0,Gd,TA,PConc,Gd,TA,No,BLQ,649.0,Unf,0.0,975.0,Ex,Y,SBrkr,975,975,2,3,Gd,1,Detchd,576.0,Y,208,6,2007,2007.5,9.5,Normal,-93.606786,42.037214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1282,923228260,1092,90500,160,RM,1936,Reg,Lvl,Inside,Twnhs,2Story,4,7,1970,1970,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,Gd,Y,SBrkr,546,546,1,3,TA,0,,0.0,Y,0,6,2006,2006.5,36.5,Normal,-93.606788,42.037291,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,534204030,925,135000,20,RL,8125,Reg,Lvl,Inside,1Fam,1Story,5,7,1965,2005,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,260.0,Rec,456.0,912.0,Ex,Y,SBrkr,925,0,1,3,TA,0,Detchd,576.0,Y,233,7,2008,2008.583333,3.583333333,Normal,-93.609053,42.034805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1284,535477020,1839,155000,60,RL,7700,Reg,Lvl,Inside,1Fam,2Story,6,5,1966,1966,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,TA,Y,SBrkr,1051,788,1,4,TA,1,Attchd,442.0,Y,340,6,2010,2010.5,44.5,Normal,-93.609053,42.03471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1285,907192130,1494,221000,20,RL,12803,IR1,Lvl,Inside,1Fam,1Story,7,5,2002,2002,BrkFace,99.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,922.0,Unf,0.0,1494.0,Ex,Y,SBrkr,1494,0,2,3,Gd,1,Attchd,530.0,Y,228,9,2008,2008.75,6.75,Normal,-93.609053,42.034662,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,534151120,2288,230000,60,RL,13774,IR1,Lvl,Inside,1Fam,2Story,7,7,1977,1992,BrkFace,283.0,TA,Gd,PConc,Gd,TA,No,GLQ,432.0,Unf,0.0,908.0,Ex,Y,SBrkr,1316,972,1,4,Gd,2,Attchd,520.0,Y,549,11,2009,2009.916667,17.91666667,Normal,-93.609218,42.0347571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1287,908102170,1196,144000,20,RL,10044,IR1,Low,CulDSac,1Fam,1Story,5,6,1968,1968,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1070.0,Unf,0.0,1196.0,TA,Y,SBrkr,1196,0,1,3,TA,0,Attchd,336.0,Y,425,6,2010,2010.5,42.5,Normal,-93.609945,42.0347542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,907401050,1390,207000,20,RL,8810,Reg,Lvl,Inside,1Fam,1Story,7,5,2003,2003,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,0.0,1390.0,Ex,Y,SBrkr,1390,0,2,3,Gd,0,Attchd,545.0,Y,68,3,2006,2006.25,3.25,Normal,-93.610604,42.034811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,902105060,1464,129000,70,RM,9900,Reg,Lvl,Corner,1Fam,2Story,5,8,1910,2002,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,504.0,Ex,Y,SBrkr,764,700,2,3,TA,0,,0.0,N,176,3,2009,2009.25,7.25,Normal,-93.607948,42.034564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1290,534431050,2461,197600,50,RL,9724,Reg,Lvl,Inside,1Fam,1.5Fin,5,7,1952,2002,BrkFace,265.0,Gd,TA,CBlock,TA,TA,No,LwQ,670.0,Unf,0.0,1140.0,Gd,Y,SBrkr,1929,532,2,3,TA,2,Detchd,400.0,Y,0,3,2010,2010.25,8.25,Normal,-93.608765,42.034789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1291,528344060,1924,280000,60,RL,12011,IR1,Lvl,CulDSac,1Fam,2Story,8,5,1998,1998,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,956.0,Unf,0.0,1086.0,Ex,Y,SBrkr,1086,838,2,3,Gd,1,Attchd,592.0,Y,657,6,2006,2006.5,8.5,Normal,-93.608903,42.034686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1292,909452114,1652,203135,80,RL,19645,IR1,Lvl,FR2,1Fam,SLvl,7,6,1994,2007,BrkFace,44.0,TA,TA,PConc,Gd,TA,No,GLQ,343.0,Unf,0.0,423.0,Ex,Y,SBrkr,896,756,2,3,Gd,0,BuiltIn,473.0,Y,0,6,2010,2010.5,3.5,Normal,-93.606892,42.034829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
