PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition
902427180,1382,110000,80,RM,11800,Reg,Lvl,Inside,OldTown,1Fam,SLvl,4,7,1949,2002,None,0,TA,TA,Slab,,,,,0,,0,0,Ex,Y,SBrkr,1382,0,2,1,TA,1,Attchd,384,Y,40,5,2007,2007.416667,5.416666667,Normal
903476030,1812,140000,190,RM,7630,Reg,Lvl,Inside,OldTown,2fmCon,2Story,5,9,1900,1996,None,0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,0,360,Gd,Y,SBrkr,1032,780,2,4,Gd,1,Detchd,672,N,384,5,2010,2010.416667,14.41666667,Normal
534400030,1128,155000,20,RL,8700,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,6,1963,1963,BrkFace,148,TA,Gd,CBlock,TA,TA,Mn,ALQ,776,Unf,0,1120,Gd,Y,SBrkr,1128,0,2,3,TA,0,Attchd,525,Y,335,12,2008,2009,46,Normal
533213120,1549,172900,160,FV,2280,Reg,Lvl,Inside,Somerst,Twnhs,2Story,6,5,1999,1999,Stone,216,TA,TA,PConc,Gd,TA,No,GLQ,550,Unf,0,744,Gd,Y,SBrkr,757,792,2,3,TA,0,Detchd,440,Y,32,4,2008,2008.333333,9.333333333,Normal
528290010,1490,184000,60,RL,15384,IR1,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2004,2005,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,788,Ex,Y,SBrkr,788,702,2,3,Gd,1,Attchd,388,Y,175,2,2008,2008.166667,3.166666667,Normal
907420060,1491,168675,60,RL,8333,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2006,2006,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,738,Gd,Y,SBrkr,738,753,2,3,Gd,1,Attchd,484,Y,130,5,2007,2007.416667,1.416666667,Normal
907260010,2290,255900,60,RL,11250,Reg,Lvl,Corner,CollgCr,1Fam,2Story,8,5,2002,2002,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1128,Ex,Y,SBrkr,1149,1141,2,4,Gd,1,Attchd,779,Y,0,5,2008,2008.416667,6.416666667,Normal
906201200,2730,301000,60,RL,10380,IR1,Lvl,Inside,SawyerW,1Fam,2Story,7,5,1986,1987,BrkFace,172,Gd,TA,CBlock,TA,TA,Gd,LwQ,28,ALQ,1474,1502,Ex,Y,SBrkr,1553,1177,2,4,Gd,1,Attchd,576,Y,297,8,2007,2007.666667,20.66666667,Normal
906382020,1546,217000,20,RL,11750,IR1,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2005,2006,BrkFace,204,Gd,TA,PConc,Gd,TA,Mn,GLQ,20,Unf,0,1546,Ex,Y,SBrkr,1546,0,2,3,Gd,0,Attchd,796,Y,186,6,2007,2007.5,1.5,Normal
532376160,894,138500,20,RL,8450,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,8,1965,2009,None,0,TA,Gd,CBlock,TA,TA,No,GLQ,553,BLQ,117,894,Ex,Y,SBrkr,894,0,1,3,TA,1,Detchd,336,Y,560,4,2010,2010.333333,1.333333333,Normal
910202070,1344,147000,70,RM,10690,Reg,Lvl,Inside,IDOTRR,1Fam,2Story,5,7,1920,1997,None,0,TA,Gd,CBlock,TA,Fa,No,Rec,456,Unf,0,672,Gd,Y,FuseA,672,672,1,3,TA,0,Detchd,468,Y,346,7,2009,2009.583333,12.58333333,Normal
528150120,2468,354000,60,RL,12099,IR1,Lvl,Inside,NridgHt,1Fam,2Story,8,5,2004,2004,BrkFace,388,Gd,TA,PConc,Ex,TA,Av,GLQ,970,Unf,0,1136,Ex,Y,SBrkr,1136,1332,2,4,Gd,1,BuiltIn,872,Y,338,6,2007,2007.5,3.5,Normal
902101050,1668,135000,50,RM,9600,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,5,6,1948,1950,Stone,264,TA,TA,CBlock,TA,TA,No,Rec,276,Unf,0,1212,Gd,Y,FuseA,1226,442,1,3,TA,0,Detchd,240,Y,140,5,2006,2006.416667,56.41666667,Normal
909250070,1479,160000,70,RL,7000,Reg,Lvl,Inside,SWISU,1Fam,2Story,7,8,1926,1997,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,424,Unf,0,624,Ex,Y,SBrkr,743,736,1,3,Gd,2,Detchd,312,Y,586,5,2006,2006.416667,9.416666667,Normal
535476240,1045,127000,20,RL,7936,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,6,1963,1963,None,0,TA,TA,CBlock,TA,TA,No,BLQ,826,Unf,0,1045,TA,Y,SBrkr,1045,0,1,3,TA,1,Attchd,264,Y,0,4,2009,2009.333333,46.33333333,Normal
528228405,1576,219990,120,RM,3940,Reg,Lvl,Inside,Blmngtn,TwnhsE,1Story,7,5,2004,2004,BrkFace,24,Gd,TA,PConc,Gd,TA,No,GLQ,1087,Unf,0,1393,Ex,Y,SBrkr,1576,0,2,2,Gd,1,Attchd,668,Y,163,5,2008,2008.416667,4.416666667,Normal
905202230,1252,235000,20,RL,13500,Reg,Lvl,Inside,ClearCr,1Fam,1Story,6,7,1960,1975,None,0,TA,TA,CBlock,Gd,TA,Gd,BLQ,429,ALQ,1080,1602,Gd,Y,SBrkr,1252,0,1,1,TA,1,Attchd,564,Y,409,3,2008,2008.25,33.25,Normal
527210060,1922,377426,20,RL,14157,IR1,HLS,Corner,StoneBr,1Fam,1Story,9,5,2005,2006,Stone,200,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249,Unf,0,1922,Ex,Y,SBrkr,1922,0,2,3,Gd,1,Attchd,676,Y,229,7,2007,2007.583333,1.583333333,Normal
528228460,1145,160200,120,RL,3182,Reg,Lvl,Inside,Blmngtn,TwnhsE,1Story,7,5,2005,2006,BrkFace,11,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,0,1145,Ex,Y,SBrkr,1145,0,2,2,Gd,1,Attchd,397,Y,116,9,2009,2009.75,3.75,Normal
528112020,1704,306000,20,RL,11478,Reg,Lvl,Inside,NridgHt,1Fam,1Story,8,5,2007,2008,Stone,200,Gd,TA,PConc,Ex,TA,No,GLQ,1218,Unf,0,1704,Ex,Y,SBrkr,1704,0,2,3,Gd,1,Attchd,772,Y,50,5,2010,2010.416667,2.416666667,Normal
528290180,1514,190000,60,RL,8433,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2000,2000,None,0,TA,TA,PConc,Gd,TA,No,GLQ,683,Unf,0,794,Ex,Y,SBrkr,819,695,2,3,TA,1,Attchd,394,Y,72,6,2009,2009.5,9.5,Normal
907254050,1755,214000,60,RL,9468,IR2,Lvl,CulDSac,CollgCr,1Fam,2Story,6,5,1999,1999,BrkFace,148,TA,TA,PConc,Gd,TA,Mn,GLQ,639,Unf,0,840,Ex,Y,SBrkr,840,915,2,3,TA,1,Attchd,530,Y,249,8,2006,2006.666667,7.666666667,Normal
904100040,1211,134000,20,RL,8250,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1968,1968,None,0,TA,TA,CBlock,TA,TA,No,BLQ,250,LwQ,492,952,Ex,Y,SBrkr,1211,0,1,3,TA,1,Attchd,322,Y,63,8,2008,2008.666667,40.66666667,Normal
534126060,1920,170000,80,RL,10192,IR1,Lvl,Inside,NWAmes,1Fam,SLvl,7,6,1968,1992,BrkFace,143,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,570,Gd,Y,SBrkr,1222,698,3,4,Gd,1,Attchd,487,Y,98,9,2006,2006.75,14.75,Normal
535402010,2544,190000,90,RL,9671,Reg,Lvl,Corner,NAmes,Duplex,2Story,6,5,1969,1969,Stone,480,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1248,TA,Y,SBrkr,1248,1296,2,6,TA,0,Attchd,907,Y,0,8,2009,2009.666667,40.66666667,Normal
534403080,1265,179900,80,RL,9350,Reg,Lvl,Inside,NAmes,1Fam,SLvl,5,8,1965,1999,None,0,TA,Gd,PConc,TA,TA,Gd,ALQ,633,Unf,0,1219,Gd,Y,SBrkr,1265,0,2,3,Gd,1,Attchd,502,Y,188,10,2008,2008.833333,9.833333333,Normal
532351140,1902,112000,90,RM,8930,Reg,Lvl,Inside,Sawyer,Duplex,1.5Fin,6,5,1978,1978,None,0,TA,TA,Slab,,,,,0,,0,0,TA,Y,SBrkr,1318,584,2,4,TA,0,Attchd,539,Y,0,4,2010,2010.333333,32.33333333,Normal
903426010,1344,140000,70,RM,5700,IR1,Lvl,Corner,OldTown,1Fam,2Story,7,6,1929,1990,None,0,TA,TA,BrkTil,TA,TA,No,Rec,336,Unf,0,672,Gd,N,FuseA,672,672,1,3,Gd,1,Attchd,456,Y,70,9,2007,2007.75,17.75,Normal
531367050,2084,233000,60,RL,10142,IR1,Lvl,Inside,SawyerW,1Fam,2Story,7,5,2004,2004,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,0,956,Ex,Y,SBrkr,956,1128,2,4,Gd,0,BuiltIn,618,Y,45,1,2010,2010.083333,6.083333333,Normal
533213130,1501,176500,160,FV,2280,Reg,Lvl,Inside,Somerst,Twnhs,2Story,6,5,1999,1999,BrkFace,342,TA,TA,PConc,Gd,TA,No,GLQ,565,Unf,0,744,Gd,Y,SBrkr,757,744,2,3,TA,1,Detchd,440,Y,0,9,2007,2007.75,8.75,Normal
907185060,1682,200500,60,RL,8750,Reg,Lvl,Inside,CollgCr,1Fam,2Story,6,5,1998,1998,BrkFace,116,TA,TA,PConc,Gd,TA,No,GLQ,505,Unf,0,804,Ex,Y,SBrkr,804,878,2,3,Gd,0,Attchd,523,Y,77,6,2010,2010.5,12.5,Normal
905427010,2009,235000,70,RL,19950,Reg,Lvl,Corner,Edwards,1Fam,2Story,6,7,1928,1950,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,672,Ex,Y,SBrkr,1337,672,2,4,TA,2,2Types,795,P,222,12,2006,2007,57,Normal
908102100,1214,140000,20,RL,9170,Reg,Lvl,Corner,Edwards,1Fam,1Story,5,7,1965,1965,None,0,TA,TA,CBlock,TA,TA,No,ALQ,698,GLQ,96,1214,Ex,Y,SBrkr,1214,0,1,2,TA,0,Detchd,461,Y,184,4,2007,2007.333333,42.33333333,Normal
527145080,1280,191500,120,RL,5005,IR1,HLS,Inside,StoneBr,TwnhsE,1Story,8,5,1992,1992,None,0,Gd,TA,PConc,Gd,TA,No,ALQ,263,Unf,0,1280,Ex,Y,SBrkr,1280,0,2,2,Gd,0,Attchd,506,Y,226,1,2010,2010.083333,18.08333333,Normal
534250300,1993,190000,60,RL,14803,IR1,Lvl,CulDSac,NWAmes,1Fam,2Story,6,5,1971,1971,BrkFace,252,TA,TA,CBlock,TA,TA,No,Rec,416,Unf,0,825,Gd,Y,SBrkr,1097,896,2,4,TA,1,Attchd,495,Y,66,6,2006,2006.5,35.5,Normal
905301050,1824,302000,20,RL,115149,IR2,Low,CulDSac,ClearCr,1Fam,1Story,7,5,1971,2002,Stone,351,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219,Unf,0,1643,TA,Y,SBrkr,1824,0,2,2,Gd,2,Attchd,739,Y,428,6,2007,2007.5,5.5,Normal
534202180,1141,158000,80,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,SLvl,5,7,1967,1967,BrkFace,140,TA,TA,PConc,TA,TA,Av,ALQ,602,Rec,402,1141,Gd,Y,SBrkr,1141,0,1,3,TA,0,Attchd,568,Y,78,7,2006,2006.583333,39.58333333,Normal
531450170,1710,187000,60,RL,9291,IR1,Lvl,Corner,SawyerW,1Fam,2Story,6,5,1993,1993,BrkFace,120,Gd,TA,PConc,Gd,TA,No,GLQ,426,Unf,0,832,Ex,Y,SBrkr,832,878,2,3,Gd,0,Attchd,506,Y,214,6,2008,2008.5,15.5,Normal
533212120,1223,149900,160,FV,2544,Reg,Lvl,Inside,Somerst,Twnhs,2Story,7,5,2005,2005,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,Ex,Y,SBrkr,520,623,2,2,Gd,0,Detchd,480,Y,166,7,2006,2006.583333,1.583333333,Normal
902109120,1656,119164,50,RM,7628,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,4,6,1940,1985,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,801,Gd,Y,FuseA,1095,561,2,2,TA,0,Detchd,440,Y,187,5,2008,2008.416667,23.41666667,Normal
535450310,1846,143000,50,RL,10496,Reg,Lvl,Inside,NAmes,1Fam,1.5Fin,6,6,1949,1950,BrkFace,320,TA,TA,CBlock,TA,TA,Mn,Rec,196,Unf,0,1040,Ex,Y,SBrkr,1168,678,2,3,TA,1,Attchd,315,Y,0,1,2007,2007.083333,57.08333333,Normal
903201030,1143,138000,30,RL,7111,IR1,Bnk,Inside,BrkSide,1Fam,1Story,5,7,1928,1983,None,0,Gd,Gd,BrkTil,TA,TA,No,LwQ,406,BLQ,273,1008,TA,Y,SBrkr,1143,0,1,2,TA,1,Detchd,288,Y,265,7,2008,2008.583333,25.58333333,Normal
533236060,1586,170000,160,FV,2645,Reg,Lvl,Inside,Somerst,Twnhs,2Story,8,5,1999,1999,BrkFace,466,Gd,TA,PConc,Gd,TA,No,GLQ,612,Unf,0,960,Ex,Y,SBrkr,962,624,2,3,Gd,0,Detchd,480,Y,169,12,2008,2009,10,Normal
908102130,1664,100000,90,RL,9825,Reg,Lvl,Inside,Edwards,Duplex,1Story,5,5,1965,1965,None,0,TA,TA,CBlock,,,,,0,,0,0,TA,N,SBrkr,1664,0,2,4,TA,0,,0,Y,0,5,2010,2010.416667,45.41666667,Normal
905105070,1060,154000,20,RL,8246,IR1,Lvl,Inside,Sawyer,1Fam,1Story,5,8,1968,2001,None,0,TA,Gd,CBlock,TA,TA,Mn,Rec,188,ALQ,668,1060,Ex,Y,SBrkr,1060,0,1,3,Gd,1,Attchd,270,Y,496,5,2010,2010.416667,9.416666667,Normal
533241030,1950,239000,60,FV,7399,IR1,Lvl,Inside,Somerst,1Fam,2Story,7,5,1997,1998,BrkFace,1600,Gd,TA,PConc,Gd,TA,No,BLQ,649,Unf,0,975,Ex,Y,SBrkr,975,975,2,3,Gd,1,Detchd,576,Y,208,6,2007,2007.5,9.5,Normal
923228260,1092,90500,160,RM,1936,Reg,Lvl,Inside,MeadowV,Twnhs,2Story,4,7,1970,1970,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,546,Gd,Y,SBrkr,546,546,1,3,TA,0,,0,Y,0,6,2006,2006.5,36.5,Normal
534204030,925,135000,20,RL,8125,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,7,1965,2005,None,0,Gd,TA,CBlock,TA,TA,No,ALQ,260,Rec,456,912,Ex,Y,SBrkr,925,0,1,3,TA,0,Detchd,576,Y,233,7,2008,2008.583333,3.583333333,Normal
535477020,1839,155000,60,RL,7700,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,5,1966,1966,BrkFace,351,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,756,TA,Y,SBrkr,1051,788,1,4,TA,1,Attchd,442,Y,340,6,2010,2010.5,44.5,Normal
907192130,1494,221000,20,RL,12803,IR1,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2002,2002,BrkFace,99,Gd,TA,PConc,Gd,TA,Mn,GLQ,922,Unf,0,1494,Ex,Y,SBrkr,1494,0,2,3,Gd,1,Attchd,530,Y,228,9,2008,2008.75,6.75,Normal
534151120,2288,230000,60,RL,13774,IR1,Lvl,Inside,NWAmes,1Fam,2Story,7,7,1977,1992,BrkFace,283,TA,Gd,PConc,Gd,TA,No,GLQ,432,Unf,0,908,Ex,Y,SBrkr,1316,972,1,4,Gd,2,Attchd,520,Y,549,11,2009,2009.916667,17.91666667,Normal
908102170,1196,144000,20,RL,10044,IR1,Low,CulDSac,Edwards,1Fam,1Story,5,6,1968,1968,None,0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1070,Unf,0,1196,TA,Y,SBrkr,1196,0,1,3,TA,0,Attchd,336,Y,425,6,2010,2010.5,42.5,Normal
907401050,1390,207000,20,RL,8810,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2003,2003,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1000,Unf,0,1390,Ex,Y,SBrkr,1390,0,2,3,Gd,0,Attchd,545,Y,68,3,2006,2006.25,3.25,Normal
902105060,1464,129000,70,RM,9900,Reg,Lvl,Corner,OldTown,1Fam,2Story,5,8,1910,2002,None,0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,504,Ex,Y,SBrkr,764,700,2,3,TA,0,,0,N,176,3,2009,2009.25,7.25,Normal
534431050,2461,197600,50,RL,9724,Reg,Lvl,Inside,NAmes,1Fam,1.5Fin,5,7,1952,2002,BrkFace,265,Gd,TA,CBlock,TA,TA,No,LwQ,670,Unf,0,1140,Gd,Y,SBrkr,1929,532,2,3,TA,2,Detchd,400,Y,0,3,2010,2010.25,8.25,Normal
528344060,1924,280000,60,RL,12011,IR1,Lvl,CulDSac,NoRidge,1Fam,2Story,8,5,1998,1998,BrkFace,530,Gd,TA,PConc,Gd,TA,Av,GLQ,956,Unf,0,1086,Ex,Y,SBrkr,1086,838,2,3,Gd,1,Attchd,592,Y,657,6,2006,2006.5,8.5,Normal
909452114,1652,203135,80,RL,19645,IR1,Lvl,FR2,Crawfor,1Fam,SLvl,7,6,1994,2007,BrkFace,44,TA,TA,PConc,Gd,TA,No,GLQ,343,Unf,0,423,Ex,Y,SBrkr,896,756,2,3,Gd,0,BuiltIn,473,Y,0,6,2010,2010.5,3.5,Normal
909455040,1191,162500,120,RM,3907,IR1,HLS,Inside,Blueste,TwnhsE,1Story,8,5,1989,1989,None,0,Gd,TA,CBlock,Gd,TA,Av,GLQ,76,Unf,0,1191,Gd,Y,SBrkr,1191,0,2,2,Gd,1,Attchd,531,Y,193,3,2010,2010.25,21.25,Normal
534276190,1014,98000,20,RL,7785,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1956,1956,None,0,TA,TA,Slab,,,,,0,,0,0,TA,Y,SBrkr,1014,0,1,2,TA,0,Attchd,267,Y,240,3,2008,2008.25,52.25,Normal
907253060,1865,235000,60,RL,10316,IR1,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2000,2000,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,735,Unf,0,992,Ex,Y,SBrkr,992,873,2,3,Gd,1,Attchd,839,Y,184,6,2008,2008.5,8.5,Normal
902329090,1762,157000,70,RM,7200,Reg,Lvl,Corner,OldTown,1Fam,2Story,7,7,1920,1950,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,596,Ex,Y,SBrkr,998,764,1,4,Gd,0,Detchd,576,N,257,10,2006,2006.833333,56.83333333,Normal
527453160,1456,143000,160,RL,2308,Reg,Lvl,FR2,NPkVill,TwnhsE,2Story,6,6,1975,1975,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,286,LwQ,294,855,Gd,Y,SBrkr,855,601,2,4,TA,0,Attchd,460,Y,0,5,2008,2008.416667,33.41666667,Normal
903233080,2009,150000,50,RM,6240,Reg,Lvl,Inside,BrkSide,1Fam,1.5Fin,7,5,1939,1950,None,0,TA,TA,BrkTil,TA,TA,Mn,Rec,300,LwQ,240,989,TA,Y,SBrkr,1245,764,2,4,TA,1,Detchd,400,Y,20,1,2008,2008.083333,58.08333333,Normal
528292060,2322,225000,60,RL,12460,IR1,Lvl,FR2,Gilbert,1Fam,2Story,7,5,1999,2000,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,870,Unf,0,1037,Ex,Y,SBrkr,1037,1285,2,4,TA,1,BuiltIn,400,Y,188,5,2008,2008.416667,8.416666667,Normal
909256120,954,119750,30,RL,6305,Reg,Bnk,Inside,Crawfor,1Fam,1Story,5,7,1938,1950,None,0,TA,Gd,PConc,Fa,Fa,No,Unf,0,Unf,0,920,Ex,Y,SBrkr,954,0,1,2,Fa,1,Basment,240,Y,0,6,2007,2007.5,57.5,Normal
906223220,2037,229000,80,RL,10541,IR1,Lvl,Corner,SawyerW,1Fam,SLvl,7,5,1996,1996,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,672,Ex,Y,SBrkr,1302,735,2,3,Gd,1,Attchd,472,Y,133,2,2008,2008.166667,12.16666667,Normal
535153150,1261,163000,20,RL,9120,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,6,1958,1958,None,0,TA,TA,CBlock,TA,TA,No,ALQ,662,Unf,0,1261,Ex,Y,SBrkr,1261,0,1,3,TA,1,Attchd,433,Y,288,11,2008,2008.916667,50.91666667,Normal
527163080,1187,160000,20,RL,9556,IR1,Lvl,Corner,Gilbert,1Fam,1Story,7,5,1992,1993,BrkFace,52,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1168,Gd,Y,SBrkr,1187,0,2,3,Gd,0,Attchd,420,Y,21,8,2007,2007.666667,14.66666667,Normal
907414080,1476,173500,60,RL,8633,Reg,Lvl,FR2,CollgCr,1Fam,2Story,6,5,2005,2005,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,193,Unf,0,738,Ex,Y,SBrkr,738,738,2,3,Gd,0,Attchd,540,Y,135,2,2009,2009.166667,4.166666667,Normal
527402090,1109,139000,80,RL,10500,Reg,Lvl,FR2,NAmes,1Fam,SLvl,5,7,1971,2005,BrkFace,82,TA,TA,CBlock,TA,TA,Av,ALQ,349,Unf,0,372,TA,Y,SBrkr,576,533,1,3,TA,0,BuiltIn,288,Y,35,12,2007,2008,3,Normal
535426260,1253,157000,20,RL,10920,IR1,Lvl,Corner,NAmes,1Fam,1Story,6,5,1960,1960,BrkFace,212,TA,TA,CBlock,TA,TA,No,BLQ,733,Unf,0,1253,TA,Y,SBrkr,1253,0,1,2,TA,1,Attchd,352,Y,389,5,2008,2008.416667,48.41666667,Normal
528322020,2551,384500,60,RL,12191,IR1,Lvl,Inside,NoRidge,1Fam,2Story,8,5,1997,1998,BrkFace,515,Gd,TA,PConc,Gd,TA,Av,GLQ,1181,Unf,0,1779,Ex,Y,SBrkr,1779,772,2,4,Gd,2,Attchd,925,Y,137,6,2007,2007.5,9.5,Normal
908152180,2233,141000,90,RL,9555,IR1,Lvl,CulDSac,Edwards,Duplex,2Story,5,6,1979,1979,None,0,TA,TA,Slab,,,,,0,,0,0,TA,Y,SBrkr,1100,1133,2,5,TA,0,Attchd,579,Y,0,2,2007,2007.166667,28.16666667,Normal
909131170,1482,140000,70,RH,12155,IR1,Lvl,Inside,SWISU,1Fam,2Story,6,8,1925,1950,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,156,Unf,0,672,TA,N,SBrkr,810,672,2,4,Fa,0,Detchd,400,P,254,3,2008,2008.25,58.25,Normal
527146135,2687,270000,160,RL,13108,IR1,Lvl,Inside,StoneBr,1Fam,2Story,8,5,1994,1994,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,2062,Ex,Y,SBrkr,2079,608,2,4,Gd,0,Attchd,618,Y,180,12,2006,2007,13,Normal
907255010,1358,220000,20,RL,11088,Reg,Lvl,Corner,CollgCr,1Fam,1Story,8,5,2002,2002,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,872,Unf,0,1348,Ex,Y,SBrkr,1358,0,1,1,Gd,1,Attchd,418,Y,234,6,2006,2006.5,4.5,Normal
528142110,1944,360000,20,RL,12378,IR1,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2003,2004,None,0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,1896,Ex,Y,SBrkr,1944,0,2,3,Ex,3,Attchd,708,Y,383,11,2006,2006.916667,2.916666667,Normal
533223030,1452,156000,160,FV,3768,Reg,Lvl,FR2,Somerst,TwnhsE,2Story,7,5,1999,1999,BrkFace,218,Gd,TA,PConc,Gd,TA,No,GLQ,549,Unf,0,691,Ex,Y,SBrkr,713,739,2,3,Gd,0,Detchd,506,Y,34,9,2009,2009.75,10.75,Normal
907131120,1796,211000,60,RL,9531,IR1,Lvl,CulDSac,CollgCr,1Fam,2Story,6,5,1998,1998,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,706,Unf,0,794,Ex,Y,SBrkr,882,914,2,3,TA,0,Attchd,546,Y,36,5,2007,2007.416667,9.416666667,Normal
534201130,980,135500,80,RL,9750,Reg,Lvl,Inside,NAmes,1Fam,SLvl,5,5,1967,1967,None,0,TA,TA,PConc,TA,TA,Av,ALQ,400,Rec,480,980,Gd,Y,SBrkr,980,0,2,3,TA,0,Attchd,384,Y,68,10,2006,2006.833333,39.83333333,Normal
528366050,3228,430000,20,RL,12692,IR1,Lvl,Inside,NoRidge,1Fam,1Story,8,5,1992,1993,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1231,Unf,0,3200,Ex,Y,SBrkr,3228,0,3,4,Gd,1,Attchd,546,Y,630,5,2007,2007.416667,14.41666667,Normal
528340030,3078,410000,60,RL,10557,IR1,Lvl,Inside,NoRidge,1Fam,2Story,9,5,1998,1998,BrkFace,422,Gd,TA,PConc,Ex,TA,Gd,GLQ,672,Unf,0,1408,Ex,Y,SBrkr,1671,1407,2,4,Gd,1,Attchd,806,Y,195,7,2007,2007.583333,9.583333333,Normal
903475020,825,125000,20,RM,8235,IR1,HLS,Inside,OldTown,1Fam,1Story,5,7,1955,1995,None,0,TA,Gd,CBlock,TA,TA,No,LwQ,180,Rec,645,825,TA,Y,SBrkr,825,0,1,2,TA,0,Detchd,720,Y,190,6,2008,2008.5,13.5,Normal
908152290,1408,171500,60,RL,7023,Reg,Lvl,Inside,Edwards,1Fam,2Story,5,5,2005,2006,None,0,TA,TA,PConc,Gd,Gd,No,GLQ,611,Unf,0,734,Gd,Y,SBrkr,734,674,2,3,TA,0,BuiltIn,489,Y,85,5,2007,2007.416667,1.416666667,Normal
527163100,1658,188000,60,RL,8000,Reg,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1995,1996,None,0,TA,TA,PConc,Gd,TA,No,GLQ,219,Unf,0,773,Gd,Y,SBrkr,773,885,2,3,TA,1,Attchd,431,Y,308,6,2008,2008.5,12.5,Normal
916477020,2262,305000,60,RL,12244,Reg,Lvl,Inside,Timber,1Fam,2Story,8,5,2003,2003,Stone,226,Gd,TA,PConc,Gd,TA,Gd,GLQ,871,Unf,0,1482,Ex,Y,SBrkr,1482,780,2,4,Gd,2,Attchd,749,Y,168,8,2008,2008.666667,5.666666667,Normal
535456010,1556,119000,90,RL,8512,Reg,Lvl,Corner,NAmes,Duplex,1Story,5,5,1960,1960,None,0,TA,TA,CBlock,TA,Fa,No,Unf,0,Unf,0,1556,TA,Y,SBrkr,1556,0,2,4,TA,0,,0,Y,0,9,2006,2006.75,46.75,Normal
534129080,1724,197900,80,RL,17871,IR1,Lvl,CulDSac,NWAmes,1Fam,SLvl,6,5,1967,1976,BrkFace,359,TA,TA,CBlock,Gd,TA,Av,ALQ,528,Unf,0,1680,Fa,Y,SBrkr,1724,0,1,3,TA,1,Attchd,480,Y,0,6,2009,2009.5,33.5,Normal
