,GrLivArea,MSZoning,LotFrontage,LotArea,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SaleCondition,price_sfgr,price_sf,perc_1stflr,house_footprint,house_ga_footprint,RoomSize,QualXSF,CondXSF,BsmtGLQSF,BsmtALQSF,BsmtBLQSF,BsmtRecSF,BsmtLwQSF,Bsmt_Y,OutdoorSpace,AgeSold,gaudist_LincolnGrand,gaudist_GreekCircle,gaudist_OntarioND,gaudist_Stange13,gaudist_Grand13,gaudist_Grand24,gaudist_BloomStange,gaudist_IC3069
1169,1381,RL,78.0,9360,Inside,1Fam,1Story,6,7,None,0.0,TA,TA,CBlock,TA,TA,No,179.0,1161.0,TA,1381,0,0,1.0,0.0,1,1,3,1,Gd,5,1,2.0,676.0,Normal,143.01230992034758,77.69472856018882,1.0,0.147542735042735,0.2197649572649572,276.2,8286,9667,0.0,982.0,0.0,0.0,0.0,1,0,4,0.340385402857871,0.2638425108605123,0.060076906448902435,0.6933185156464404,0.7218200327726957,0.8621208911952263,0.580170522734947,0.002784390786116904
1170,2073,RL,85.0,13175,Inside,1Fam,1Story,6,6,Stone,119.0,TA,TA,CBlock,Gd,TA,No,589.0,1542.0,TA,2073,0,0,1.0,0.0,2,0,3,1,TA,7,2,2.0,500.0,Normal,101.30246020260492,58.09128630705394,1.0,0.1573434535104364,0.1952941176470588,296.1428571428572,12438,12438,0.0,790.0,0.0,163.0,0.0,1,349,22,0.08803351164927427,0.0806120494536906,0.05394451773212329,0.42451888364541507,0.31635928145646963,0.6264272393759899,0.9165391045622252,0.00017006695228508165
1171,1740,RL,75.0,13125,Inside,1Fam,2Story,7,6,None,0.0,TA,TA,CBlock,TA,TA,No,390.0,800.0,TA,960,780,0,0.0,0.0,1,1,3,1,TA,6,2,1.0,240.0,Normal,126.14942528735632,86.41732283464567,0.5517241379310345,0.0731428571428571,0.0914285714285714,290.0,12180,10440,0.0,0.0,410.0,0.0,0.0,1,0,23,0.4442920815622853,0.9314375394918674,0.1038479146906661,0.401972234316537,0.22272156965853515,0.06659296426405863,0.024770516029270474,0.1024111975784069
1172,914,RL,66.0,7920,Inside,1Fam,1Story,5,5,BrkFace,32.0,TA,TA,CBlock,TA,TA,No,214.0,914.0,Ex,914,0,0,0.0,0.0,1,0,3,1,Ex,5,0,1.0,368.0,Normal,145.51422319474835,72.75711159737418,1.0,0.1154040404040404,0.1618686868686868,182.8,4570,4570,619.0,81.0,0.0,0.0,0.0,1,120,5,0.11261947649840666,0.06024467150158617,0.017735368716978294,0.3080215091711153,0.40640129557668664,0.8087346811113628,0.6742424305164532,0.00026956808277568245
1173,1096,RL,60.0,9600,Corner,1Fam,1.5Fin,6,5,None,0.0,TA,TA,BrkTil,TA,TA,No,572.0,572.0,Fa,572,524,0,0.0,0.0,1,0,2,1,TA,5,0,0.0,0.0,Normal,72.08029197080292,47.3621103117506,0.5218978102189781,0.0595833333333333,0.0595833333333333,219.2,6576,5480,0.0,0.0,0.0,0.0,0.0,1,136,58,0.178041282425848,0.747726640231996,0.46141197307352494,0.5760173199229189,0.1347269251973336,0.05971420190059931,0.0739054518454064,0.010498633163808582
1174,1409,RM,49.0,6240,Inside,1Fam,1.5Fin,6,5,None,0.0,TA,TA,BrkTil,TA,TA,No,809.0,861.0,Gd,861,548,0,1.0,0.0,1,1,3,1,TA,6,1,2.0,528.0,Normal,89.42512420156139,55.50660792951542,0.6110716820440029,0.1379807692307692,0.2225961538461538,234.83333333333331,8454,7045,0.0,0.0,0.0,0.0,52.0,1,309,57,0.8444237676616229,0.4911411241086509,0.0275656539699698,0.5701442198764403,0.9678181528028751,0.6410496700869234,0.15808601131302472,0.0386698831027791
1175,1114,RL,66.0,13695,Inside,1Fam,1Story,6,5,None,0.0,TA,TA,PConc,Gd,TA,No,300.0,1114.0,Ex,1114,0,0,1.0,0.0,1,0,3,1,Gd,6,0,2.0,576.0,Normal,139.13824057450628,69.56912028725314,1.0,0.0813435560423512,0.1234027017159547,185.66666666666663,6684,5570,814.0,0.0,0.0,0.0,0.0,1,78,4,0.001881976042022623,0.03731658037403349,0.8306411769020182,0.08610995108748218,0.0030690245642396473,0.0028325332787706653,0.0432364818772654,7.84520874820142e-06
1176,1061,RL,74.0,10778,Inside,1Fam,SLvl,7,6,None,0.0,Gd,TA,PConc,Gd,TA,No,308.0,1054.0,Gd,1061,0,0,1.0,0.0,1,1,1,1,Gd,4,0,2.0,462.0,Normal,152.6861451460886,76.59574468085107,1.0,0.0984412692521803,0.1413063648172202,265.25,7427,6366,460.0,286.0,0.0,0.0,0.0,1,150,18,0.00572544985696574,0.08725763303208443,0.9583739700478503,0.15401153829227973,0.007694952522744095,0.005902590886908018,0.05475830612013413,4.409335260697587e-05
1177,1696,RL,68.0,10110,Inside,1Fam,2Story,6,5,None,0.0,Gd,TA,PConc,Gd,TA,Mn,200.0,835.0,Ex,835,861,0,1.0,0.0,2,1,3,1,Gd,7,0,2.0,542.0,Normal,110.8490566037736,74.27894112998814,0.4923349056603773,0.082591493570722,0.1362017804154302,242.28571428571428,10176,8480,80.0,555.0,0.0,0.0,0.0,1,209,5,0.0015655698371058655,0.03576846784602232,0.8005958833285728,0.06977734852374252,0.002227183634838252,0.0018027976218241782,0.027353445189560382,8.775991316828113e-06
1178,2448,RL,52.0,46589,CulDSac,1Fam,2Story,8,7,BrkFace,528.0,Gd,TA,PConc,Gd,Gd,No,88.0,1629.0,Ex,1686,762,0,1.0,0.0,2,1,4,1,Gd,8,1,3.0,711.0,Normal,164.2156862745098,98.6019131714496,0.6887254901960784,0.0361887999313142,0.0514499130696087,306.0,19584,17136,1361.0,0.0,0.0,180.0,0.0,1,593,4,0.07209596038052948,0.14655183348179718,0.23812661041930008,0.611968396395607,0.20817155139344948,0.3336975105254486,0.8827624439096334,0.0001762876658193288
1179,1822,RL,104.0,23920,Inside,1Fam,1.5Fin,6,5,None,0.0,TA,TA,CBlock,TA,TA,No,1105.0,1105.0,Ex,1105,717,0,0.0,0.0,2,0,4,1,Gd,7,1,2.0,515.0,Normal,125.41163556531284,78.0662794670311,0.606476399560922,0.046195652173913,0.0677257525083612,260.2857142857143,10932,9110,0.0,0.0,0.0,0.0,0.0,1,1207,23,0.0014425902763120706,0.03457381983523119,0.7825227839834926,0.06422308663438851,0.0019714720516274898,0.0015354035517176118,0.023407275303231202,8.799606141577996e-06
1180,1396,RL,85.0,11069,Corner,1Fam,2Story,6,5,None,0.0,Gd,TA,PConc,Gd,TA,No,608.0,608.0,Ex,608,788,0,0.0,0.0,2,1,3,1,Gd,6,1,2.0,440.0,Normal,121.77650429799426,84.83033932135729,0.4355300859598854,0.0549281777938386,0.0946788327762218,232.66666666666663,8376,6980,0.0,0.0,0.0,0.0,0.0,1,136,2,0.006596904237295777,0.12324987817309577,0.37368383826287593,0.05809149623412765,0.003171938280118975,0.0009075912736630501,0.003237133657240904,0.0006779895122360531
1181,1256,RL,93.0,18265,Corner,1Fam,1Story,6,5,BrkFace,228.0,Gd,Gd,CBlock,Gd,Gd,Av,276.0,1256.0,Ex,1256,0,0,0.0,0.0,2,0,3,1,Gd,6,1,2.0,578.0,Normal,143.31210191082803,71.65605095541402,1.0,0.0687653983027648,0.1004106214070627,209.33333333333331,7536,6280,920.0,0.0,0.0,60.0,0.0,1,282,22,0.1110786302744117,0.32986955508908117,0.017088524313270202,0.04919385188917132,0.024124241448839377,0.003231964625233535,0.0006695364681353926,0.19536542111042351
1182,1392,RL,77.0,10900,FR2,1Fam,2Story,6,7,BrkFace,153.0,TA,TA,CBlock,Gd,TA,No,311.0,689.0,Ex,689,703,0,0.0,0.0,1,1,3,1,TA,6,0,1.0,299.0,Normal,116.19971264367815,77.72705430081692,0.4949712643678161,0.0632110091743119,0.0906422018348623,232.0,8352,9744,378.0,0.0,0.0,0.0,0.0,1,36,33,0.004628829965458648,0.09513014266760389,0.6516455301482059,0.07872764767133997,0.00341838415592543,0.0014758266814452897,0.009489962520365727,0.00014953778550531483
1183,936,RL,56.0,6956,Inside,1Fam,1.5Fin,4,7,None,0.0,TA,Gd,CBlock,Fa,TA,Mn,624.0,624.0,Ex,624,312,0,0.0,0.0,1,0,3,1,TA,5,0,1.0,265.0,Normal,104.59401709401708,62.756410256410255,0.6666666666666666,0.0897067280046003,0.1278033352501437,187.2,3744,6552,0.0,0.0,0.0,0.0,0.0,1,0,56,0.12692321122254024,0.6599377087236085,0.46199236288378387,0.4354193085135542,0.08432620703462702,0.03297776860189369,0.044086927248545675,0.009603964848723792
1184,1768,RL,68.0,10769,Inside,1Fam,2Story,8,5,None,0.0,Gd,TA,PConc,Gd,TA,Av,846.0,866.0,Ex,866,902,0,0.0,0.0,2,1,3,1,Gd,7,0,2.0,578.0,Normal,119.90950226244344,80.48595292331055,0.4898190045248868,0.0804160089144767,0.1340885876125917,252.57142857142856,14144,8840,20.0,0.0,0.0,0.0,0.0,1,249,2,0.002735788077029281,0.06438177990821224,0.6990078563253406,0.06630883294415034,0.002375229999396125,0.001197306325116046,0.010679674140147512,5.4794486350947726e-05
1185,924,RL,60.0,8064,Corner,1Fam,1.5Fin,5,7,None,0.0,TA,Gd,CBlock,TA,TA,Mn,672.0,672.0,Ex,672,252,0,0.0,0.0,1,0,3,1,TA,6,1,2.0,576.0,Normal,133.00865800865802,77.00501253132832,0.7272727272727273,0.0833333333333333,0.1547619047619047,154.0,4620,6468,0.0,0.0,0.0,0.0,0.0,1,0,1,0.6313597776438495,0.173613507133644,0.004249656602594943,0.25135537553021103,0.8907484238891898,0.7210937586238144,0.10220899665000314,0.02303545557413499
1186,2392,RL,82.0,9452,Inside,1Fam,2Story,8,5,BrkFace,423.0,Gd,TA,PConc,Gd,TA,No,322.0,1396.0,Ex,1407,985,0,1.0,0.0,2,1,3,1,Gd,7,1,3.0,870.0,Normal,145.48494983277592,91.86906019007392,0.5882107023411371,0.1488573846804909,0.2409013965298349,341.7142857142857,19136,11960,1074.0,0.0,0.0,0.0,0.0,1,70,8,0.027526012264215114,0.07057865284233801,0.23273547421406376,0.4005691482516347,0.09952138494740323,0.19784387628739503,0.8639105701493467,3.4002581507295364e-05
1187,1246,RL,99.0,12700,Inside,1Fam,SLvl,6,5,None,0.0,TA,TA,CBlock,TA,TA,No,307.0,1246.0,TA,1246,0,0,1.0,0.0,1,0,3,1,TA,6,2,2.0,441.0,Normal,138.04173354735153,69.02086677367576,1.0,0.0981102362204724,0.1328346456692913,207.66666666666663,7476,6230,0.0,939.0,0.0,0.0,0.0,1,69,42,0.23144728690440097,0.07721486592982246,0.007109660489404005,0.26640070913727193,0.631543205260547,0.9620873256367489,0.3544743760345085,0.0013979315124609574
1188,1067,RL,60.0,9600,Inside,1Fam,1Story,4,7,None,0.0,TA,TA,CBlock,Gd,TA,No,625.0,1067.0,TA,1067,0,0,0.0,0.0,2,0,2,1,Gd,4,0,2.0,436.0,Normal,119.96251171508904,59.98125585754452,1.0,0.1111458333333333,0.1565625,266.75,4268,7469,0.0,0.0,442.0,0.0,0.0,1,290,15,0.05444226752934901,0.35138348600755526,0.8712542584554324,0.5110089616147565,0.06579803001904604,0.04565641774246739,0.15157759031245802,0.0007923236723195359
1189,1573,RL,67.0,9808,Inside,1Fam,1Story,7,5,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,785.0,1573.0,Ex,1573,0,0,1.0,0.0,2,0,3,1,Gd,6,0,2.0,544.0,Normal,144.31023521932613,72.15511760966307,1.0,0.160379282218597,0.2158442088091354,262.1666666666667,11011,7865,788.0,0.0,0.0,0.0,0.0,1,72,7,0.0024490083037975795,0.06418035088863885,0.4147440356488527,0.037633426517751485,0.001369973919799991,0.0004529518507828764,0.002743312237691811,0.000147278540155323
1190,1694,RL,41.0,10147,CulDSac,1Fam,SLvl,6,5,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,206.0,392.0,Gd,924,770,0,0.0,0.0,2,1,3,1,TA,7,1,2.0,398.0,Normal,94.45100354191264,76.70182166826463,0.5454545454545454,0.0910613974573765,0.1302848132452941,242.0,10164,8470,0.0,0.0,0.0,0.0,186.0,1,320,13,0.04236247811411417,0.036085695446897284,0.03208275491189507,0.26294295454150224,0.19624068169910686,0.495781660329247,0.8975221078313432,4.3548224416382914e-05
1191,1328,RL,115.0,16905,Inside,1Fam,1Story,5,6,None,0.0,TA,Gd,CBlock,TA,TA,Gd,383.0,1350.0,Gd,1328,0,0,0.0,1.0,1,1,2,1,TA,5,2,1.0,308.0,Normal,128.0120481927711,63.48020911127707,1.0,0.0785566400473232,0.0967761017450458,265.6,6640,7968,0.0,0.0,967.0,0.0,0.0,1,104,48,0.10245166865562585,0.3484026014796001,0.02393273235030467,0.055729127454045416,0.023326445253478698,0.0032690362376604186,0.0008244857722854203,0.1505526062671721
1192,1302,RL,85.0,9350,Inside,1Fam,SLvl,6,7,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,452.0,1302.0,Ex,1302,0,0,0.0,1.0,2,0,3,1,Gd,7,0,1.0,309.0,Normal,121.35176651305684,60.675883256528415,1.0,0.1392513368983957,0.1722994652406417,186.0,7812,9114,0.0,580.0,0.0,0.0,270.0,1,333,16,0.4382490138881013,0.28847147498830744,0.04340917326207659,0.6550537397431577,0.8372590176947683,0.9050394814695873,0.4551197571992144,0.005037580800885363
1193,1490,RL,57.0,8918,Inside,1Fam,2Story,6,5,None,0.0,Gd,TA,PConc,Gd,TA,Av,745.0,745.0,Ex,745,745,0,0.0,0.0,2,1,3,1,Gd,7,1,2.0,392.0,Normal,112.61744966442951,75.07829977628636,0.5,0.0835389100695223,0.1274949540255662,212.8571428571429,8940,7450,0.0,0.0,0.0,0.0,0.0,1,56,3,0.015864180359316197,0.02035503333641178,0.04505013875291246,0.19255196058292962,0.08803889389244769,0.26429215874332573,0.9055512263118667,8.582524933225595e-06
1194,914,RL,76.0,6950,Inside,1Fam,1Story,5,7,BrkFace,40.0,TA,TA,CBlock,TA,TA,No,132.0,914.0,TA,914,0,0,1.0,0.0,1,0,2,1,TA,5,0,2.0,444.0,Normal,147.5929978118162,73.7964989059081,1.0,0.1315107913669064,0.1953956834532374,182.8,4570,6398,0.0,710.0,72.0,0.0,0.0,1,0,30,0.004943011644018104,0.10151920025631352,0.5571681382719399,0.06990700578729016,0.0031682549919344305,0.0011940877884620308,0.006529580551945782,0.00023098435802063007
1195,1166,RL,59.0,9587,Inside,1Fam,SLvl,7,5,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,201.0,856.0,Ex,1166,0,0,1.0,0.0,2,0,2,1,Gd,5,0,2.0,400.0,Normal,162.95025728987994,93.96636993076162,1.0,0.1216230311880671,0.1633461979764264,233.2,8162,5830,655.0,0.0,0.0,0.0,0.0,1,212,3,0.021706448356873118,0.027305031381966074,0.05164766538360042,0.2321455948969336,0.11105679833913452,0.3084020421970658,0.9433287555691688,1.4632044677690233e-05
1196,1838,RL,60.0,21930,Inside,1Fam,2Story,5,5,None,0.0,Gd,TA,PConc,Gd,Gd,Av,732.0,732.0,Ex,734,1104,0,0.0,0.0,2,1,4,1,TA,7,1,2.0,372.0,Normal,104.53754080522307,74.76264591439688,0.3993471164309031,0.033470132238942,0.0504331965344277,262.57142857142856,9190,9190,0.0,0.0,0.0,0.0,0.0,1,140,1,0.02586542067636574,0.034114233213727654,0.06279582541634281,0.2676537777326142,0.1240968531014732,0.32398481035739557,0.9682145126694677,2.0207283898902273e-05
1197,848,RM,35.0,4426,Inside,TwnhsE,1Story,6,5,BrkFace,147.0,Gd,TA,PConc,Gd,TA,Av,151.0,848.0,Ex,848,0,0,1.0,0.0,1,0,1,1,Gd,3,1,2.0,420.0,Normal,176.06132075471697,88.03066037735849,1.0,0.1915951197469498,0.2864889290555806,282.6666666666667,5088,4240,697.0,0.0,0.0,0.0,0.0,1,149,4,0.008585958635382187,0.14648415489148214,0.4690438550590475,0.08070440064929146,0.004677283703753539,0.0015087897441526008,0.005636838822702868,0.0006622402259066268
1198,934,RL,80.0,10366,Corner,1Fam,SLvl,6,7,None,0.0,TA,Gd,CBlock,TA,TA,Av,456.0,912.0,TA,934,0,0,0.0,1.0,1,0,2,1,TA,4,0,1.0,336.0,Normal,141.32762312633832,71.5059588299025,1.0,0.0901022573798958,0.1225159174223422,233.5,5604,6538,456.0,0.0,0.0,0.0,0.0,1,77,42,0.022958378166398574,0.21601932025013657,0.9774425320207546,0.3276635375209783,0.028126013542204634,0.019758189434580794,0.09915868981772115,0.0002754178663137518
1199,1504,RL,43.0,3182,Inside,TwnhsE,1Story,7,5,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,1330.0,1346.0,Ex,1504,0,0,0.0,0.0,2,0,1,1,Gd,7,1,2.0,457.0,Normal,120.34574468085108,63.50877192982456,1.0,0.4726587052168448,0.6162790697674418,214.8571428571429,10528,7520,16.0,0.0,0.0,0.0,0.0,1,156,3,0.020746182117606333,0.0240535372571975,0.04238876623400438,0.21291845153445207,0.10994384488918692,0.3158331434673106,0.9226478348075406,1.3204215716944274e-05
1200,1615,RL,65.0,9345,Inside,1Fam,1Story,8,5,Stone,156.0,Gd,TA,PConc,Gd,TA,Av,1615.0,1615.0,Ex,1615,0,0,0.0,0.0,2,0,3,1,Gd,7,1,3.0,864.0,Normal,153.86996904024767,76.93498452012383,1.0,0.1728196896736222,0.2652755484216158,230.7142857142857,12920,8075,0.0,0.0,0.0,0.0,0.0,1,198,1,0.0026803231392210996,0.06351240524055908,0.6960081406032541,0.06537141798439755,0.002325119953928574,0.0011710878270568537,0.010511928190624078,5.364621305117524e-05
1201,1595,RL,73.0,8987,Inside,1Fam,1Story,8,5,BrkFace,226.0,Gd,TA,PConc,Gd,TA,,1595.0,1595.0,Ex,1595,0,0,0.0,0.0,2,0,2,1,Gd,6,1,3.0,880.0,Normal,138.87147335423197,69.43573667711598,1.0,0.1774785801713586,0.2753977968176254,265.8333333333333,12760,7975,0.0,0.0,0.0,0.0,0.0,1,144,4,0.08152021715358669,0.10313343199986004,0.10232324375053427,0.508668493525497,0.2740461851428393,0.5087112758490113,0.9702410592005569,0.00016363371654972184
1202,1680,RL,63.0,15576,Inside,1Fam,2Story,6,7,None,0.0,TA,TA,BrkTil,Gd,TA,No,840.0,840.0,Ex,840,840,0,0.0,0.0,2,0,4,1,TA,8,0,1.0,308.0,Normal,105.35714285714286,70.23809523809524,0.5,0.0539291217257318,0.0737031330251669,210.0,10080,11760,0.0,0.0,0.0,0.0,0.0,1,160,32,0.46692155558224435,0.9827741424244812,0.14039255364777056,0.5188909243594818,0.27337278466308756,0.09485753727841971,0.04228519396892677,0.07172281926423103
1203,3082,RL,102.0,15863,Corner,1Fam,2.5Fin,7,3,None,0.0,TA,TA,BrkTil,TA,TA,No,301.0,824.0,Ex,1687,998,397,1.0,0.0,2,1,5,1,TA,12,2,2.0,672.0,Normal,63.91953277092797,50.43522785458269,0.5473718364698248,0.1063481056546681,0.1487108365378553,256.8333333333333,21574,9246,523.0,0.0,0.0,0.0,0.0,1,199,39,0.28439257558593567,0.8858387130466443,0.2069534164786872,0.43718340801731864,0.1549897892190237,0.050171673064903895,0.031170439094084474,0.04467551453057872
1204,1320,RH,28.0,3612,Inside,Twnhs,2Story,6,5,None,0.0,TA,TA,PConc,Gd,TA,No,292.0,630.0,Ex,630,690,0,0.0,0.0,2,1,3,1,TA,5,0,2.0,484.0,Normal,103.78787878787878,70.25641025641026,0.4772727272727273,0.1744186046511628,0.3084163898117386,264.0,7920,6600,338.0,0.0,0.0,0.0,0.0,1,48,12,0.012246549878992277,0.17840670543877196,0.7023996625300623,0.14152363712283955,0.00890592671550347,0.003791020470424966,0.016659962146501662,0.00047566815072397616
1205,1232,RL,64.0,8574,Inside,1Fam,1Story,6,8,None,0.0,Gd,TA,BrkTil,TA,TA,No,816.0,816.0,Ex,1232,0,0,0.0,0.0,1,0,3,1,Gd,6,1,2.0,440.0,Normal,119.72402597402598,72.021484375,1.0,0.1436902262654537,0.1950081642174014,205.33333333333331,7392,9856,0.0,0.0,0.0,0.0,0.0,1,180,9,0.4173512839834894,0.9736091479196505,0.1657170764883868,0.5248082226279196,0.24700507553176645,0.08658472616979779,0.04355535512348308,0.05970105964563338
1206,1539,RM,51.0,6120,Corner,1Fam,1.5Fin,5,6,None,0.0,TA,Fa,BrkTil,TA,TA,No,927.0,927.0,TA,1067,472,0,0.0,0.0,1,1,3,1,TA,5,0,2.0,576.0,Normal,91.94282001299544,57.38037307380373,0.6933073424301495,0.1743464052287581,0.2684640522875817,307.8,7695,9234,0.0,0.0,0.0,0.0,0.0,1,112,59,0.8096394796162417,0.4657635559864217,0.0279463411902939,0.5793121542010422,0.9791814659825753,0.6828906727004317,0.17697021739800844,0.03238432449262053
1207,1836,RL,107.0,11362,Inside,1Fam,1Story,8,5,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,797.0,1836.0,Ex,1836,0,0,1.0,0.0,2,0,3,1,Gd,7,1,3.0,862.0,Normal,152.5054466230937,76.25272331154684,1.0,0.1615912691427565,0.2374581939799331,262.2857142857143,14688,9180,1039.0,0.0,0.0,0.0,0.0,1,310,4,0.015151771511620782,0.03102651774583813,0.11244668150646901,0.2505166213298485,0.0727003075742195,0.18966262263271752,0.9017011294010677,9.843172117131036e-06
1208,1026,RL,38.0,15240,FR2,1Fam,1Story,5,8,None,0.0,Gd,Gd,CBlock,Gd,TA,No,140.0,1026.0,Ex,1026,0,0,1.0,0.0,1,1,3,1,TA,5,0,1.0,308.0,Normal,146.19883040935673,73.09941520467837,1.0,0.0673228346456693,0.0875328083989501,205.2,5130,8208,198.0,0.0,0.0,688.0,0.0,1,401,6,0.004687983472912456,0.09579955521028666,0.657578763935231,0.07996907190337155,0.0034861771322710466,0.001515160461011044,0.009761457754557046,0.00014909156559908475
1209,1768,FV,75.0,9803,Inside,1Fam,2Story,7,5,None,0.0,Gd,TA,PConc,Gd,TA,No,466.0,866.0,Gd,866,902,0,0.0,0.0,2,1,3,1,Gd,7,0,2.0,603.0,Normal,128.2239819004525,86.0668185269552,0.4898190045248868,0.0883403039885749,0.149852086096093,252.57142857142856,12376,8840,400.0,0.0,0.0,0.0,0.0,1,108,3,0.08314318902889581,0.11482240918513949,0.12286886978338186,0.5420860579233387,0.26905260582774104,0.4814440861732396,0.9644339207193421,0.00017765425640170883
1210,1738,RL,55.0,7010,Inside,1Fam,1.5Fin,5,5,None,0.0,TA,TA,BrkTil,TA,TA,No,849.0,1024.0,TA,1144,594,0,0.0,0.0,2,0,3,1,TA,6,1,1.0,240.0,Normal,88.03222094361335,55.394641564084,0.6582278481012658,0.1631954350927247,0.1974322396576319,289.6666666666667,8690,8690,0.0,0.0,0.0,175.0,0.0,1,30,58,0.8515981695798928,0.5664802501114083,0.036349298224127136,0.6243236566630039,0.9314553021211162,0.5897663879007929,0.1588820729928921,0.04163858217761776
1211,1640,RL,60.0,14778,CulDSac,1Fam,1Story,6,7,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,568.0,1296.0,Ex,1640,0,0,1.0,0.0,1,0,3,1,Gd,7,1,2.0,924.0,Normal,136.58536585365854,76.29427792915531,1.0,0.1109757748003789,0.1735011503586412,234.28571428571428,9840,11480,0.0,0.0,728.0,0.0,0.0,1,324,2,0.49593812287955386,0.8700803267235536,0.06277787700001704,0.32459534877090923,0.22420232390252515,0.06073042353153385,0.016640643649170055,0.16120276689170607
1212,1736,RL,95.0,11578,Inside,1Fam,1Story,9,5,Stone,302.0,Ex,TA,PConc,Ex,TA,No,1736.0,1736.0,Ex,1736,0,0,0.0,0.0,2,0,3,1,Ex,7,1,3.0,834.0,Normal,207.3732718894009,103.68663594470046,1.0,0.1499395405078597,0.2219727068578338,248.0,15624,8680,0.0,0.0,0.0,0.0,0.0,1,409,1,0.009688482540186644,0.02130950841819212,0.10012896691496805,0.19580346384063252,0.05117360302806453,0.14636657008817408,0.8371461013990531,4.7566012012140655e-06
1213,2224,RL,74.0,8834,Inside,1Fam,2Story,9,5,Stone,216.0,Gd,TA,PConc,Ex,TA,No,292.0,1462.0,Ex,1462,762,0,1.0,0.0,2,1,4,1,Ex,10,1,3.0,738.0,Normal,157.37410071942446,94.95387954422138,0.6573741007194245,0.165496943626896,0.2490378084672855,222.4,20016,11120,1170.0,0.0,0.0,0.0,0.0,1,184,4,0.012516825912945928,0.028363440583099763,0.12260306580119641,0.23444737239523,0.06084298271529155,0.1606896044589735,0.862819254335957,7.534273405696048e-06
1214,2372,RM,60.0,6600,Corner,1Fam,2Story,5,4,None,0.0,TA,TA,Stone,TA,TA,No,994.0,994.0,TA,1378,994,0,0.0,0.0,2,0,4,2,TA,11,0,1.0,432.0,Normal,45.3204047217538,31.93701723113488,0.5809443507588533,0.2087878787878788,0.2742424242424242,215.63636363636363,11860,9488,0.0,0.0,0.0,0.0,0.0,1,287,44,0.8567968456883831,0.3780474083581071,0.013690467362750746,0.42647318169422377,0.9739622452204397,0.6403778305644097,0.11688902969970366,0.045003188652973765
1215,1621,RL,38.0,9373,CulDSac,1Fam,1Story,5,7,BrkFace,161.0,TA,TA,CBlock,Gd,TA,Av,120.0,1621.0,TA,1621,0,0,1.0,0.0,2,0,3,1,TA,7,2,2.0,478.0,Normal,131.40037014188772,65.70018507094386,1.0,0.1729435612930758,0.223941107436253,231.57142857142856,8105,11347,0.0,1333.0,0.0,0.0,168.0,1,0,34,0.11843679712545603,0.08988038457127735,0.04070419334929563,0.4297576449603829,0.39882582043817405,0.742239194574191,0.8271556036221879,0.0002931917749505453
1216,1608,RL,88.0,10179,Corner,1Fam,2Story,6,5,None,0.0,TA,TA,PConc,Gd,TA,No,98.0,945.0,Ex,945,663,0,0.0,0.0,2,1,3,1,TA,7,1,2.0,470.0,Normal,117.84825870646766,74.22640031335683,0.5876865671641791,0.0928381962864721,0.1390116907358286,229.7142857142857,9648,8040,0.0,847.0,0.0,0.0,0.0,1,282,12,0.035274571933594775,0.03526853414104752,0.041341463920977005,0.2662067305746748,0.16656313674039,0.42847166507411244,0.9387567585669998,3.226042899092901e-05
1217,1273,RL,80.0,14680,Inside,1Fam,1Story,5,4,None,0.0,TA,TA,CBlock,TA,TA,No,480.0,1273.0,Ex,1273,0,0,0.0,0.0,1,0,2,1,TA,5,0,1.0,307.0,Normal,121.75962293794188,60.879811468970935,1.0,0.086716621253406,0.1076294277929155,254.6,6365,5092,0.0,0.0,0.0,793.0,0.0,1,483,49,0.5919665021359622,0.9737273648924016,0.09416317731793872,0.5015027499728397,0.34424016243802585,0.1187264258599048,0.04048819773046612,0.10262105152223047
1218,1384,RL,56.0,8872,Inside,1Fam,SLvl,6,5,None,0.0,TA,TA,PConc,Gd,TA,No,384.0,384.0,Gd,754,630,0,0.0,0.0,2,1,3,1,TA,7,1,2.0,390.0,Normal,116.6907514450867,91.34615384615384,0.5447976878612717,0.0849864743011722,0.1289449954914337,197.7142857142857,8304,6920,0.0,0.0,0.0,0.0,0.0,1,0,10,0.03153399175049244,0.027615529779773853,0.029105595558029038,0.2241800559069613,0.15854276621272048,0.4332392694340448,0.8864819960509324,2.5890555453045773e-05
